ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_5579010	Defective CYP24A1 causes HCAI	1.23965964590965	0	0	1/163	1/18122	1591	CYP24A1	1
REACTOME_5340588	Signaling by RNF43 mutants	2.02942812031186	3.87036940089901e-05	0.000950712914968783	2/163	8/18122	7855/54894	FZD5/RNF43	2
REACTOME_391908	Prostanoid ligand receptors	2.03035346620106	5.76718186812715e-05	0.000950712914968783	2/163	9/18122	5737/5729	PTGFR/PTGDR	2
REACTOME_5620912	Anchoring of the basal body to the plasma membrane	3.72426168920063	6.75704322533588e-05	0.000950712914968783	5/163	98/18122	84902/55125/26123/55835/54820	CEP89/CEP192/TCTN3/CENPJ/NDE1	5
REACTOME_198765	Signalling to ERK5	1.66334706959707	8.04107906713325e-05	0.000950712914968783	1/163	3/18122	5598	MAPK7	1
REACTOME_977443	GABA receptor activation	1.91234294826896	0.000367066769930267	0.00195429067323985	2/163	30/18122	2554/2570	GABRA1/GABRR2	2
REACTOME_5602498	MyD88 deficiency (TLR2/4)	1.95930425214588	0.000442787497005312	0.0021757266986227	2/163	18/18122	6280/7096	S100A9/TLR1	2
REACTOME_6803544	Ion influx/efflux at host-pathogen interface	1.16315628815629	0.000476767937437323	0.0021757266986227	1/163	4/18122	538	ATP7A	1
REACTOME_5603041	IRAK4 deficiency (TLR2/4)	1.95930425214588	0.000527845928765043	0.00238048163952863	2/163	19/18122	6280/7096	S100A9/TLR1	2
REACTOME_4641263	Regulation of FZD by ubiquitination	2.02942812031186	0.000622690966432613	0.00278636035563232	2/163	21/18122	7855/54894	FZD5/RNF43	2
REACTOME_193993	Mineralocorticoid biosynthesis	1.17036782661783	0.000789912987056201	0.0030585856401166	1/163	6/18122	3284	HSD3B2	1
REACTOME_173736	Alternative complement activation	1.25934829059829	0.000789912987056201	0.0030585856401166	1/163	5/18122	1675	CFD	1
REACTOME_9707587	Regulation of HMOX1 expression and activity	2.28781288156288	0.000789912987056201	0.0030585856401166	1/163	5/18122	81502	HM13	1
REACTOME_6799990	Metal sequestration by antimicrobial proteins	1.23313492063492	0.000789912987056201	0.0030585856401166	1/163	6/18122	6280	S100A9	1
REACTOME_5686938	Regulation of TLR by endogenous ligand	1.95930425214588	0.000843465938125602	0.00324409976202155	2/163	21/18122	6280/7096	S100A9/TLR1	2
REACTOME_380259	Loss of Nlp from mitotic centrosomes	2.9071001971467	0.00105275240548512	0.00400882538512544	3/163	70/18122	55125/55835/54820	CEP192/CENPJ/NDE1	3
REACTOME_380284	Loss of proteins required for interphase microtubule organization from the centrosome	2.9071001971467	0.00105275240548512	0.00400882538512544	3/163	70/18122	55125/55835/54820	CEP192/CENPJ/NDE1	3
REACTOME_8854518	AURKA Activation by TPX2	2.9071001971467	0.00113442439010088	0.00401942326394621	3/163	73/18122	55125/55835/54820	CEP192/CENPJ/NDE1	3
REACTOME_211916	Vitamins	1.23965964590965	0.00117786577386946	0.00401942326394621	1/163	6/18122	1591	CYP24A1	1
REACTOME_77288	mitochondrial fatty acid beta-oxidation of unsaturated fatty acids	1.46069902319902	0.00117786577386946	0.00401942326394621	1/163	6/18122	1666	DECR1	1
REACTOME_8931987	RUNX1 regulates estrogen receptor mediated transcription	1.60878357753358	0.00117786577386946	0.00401942326394621	1/163	6/18122	57678	GPAM	1
REACTOME_168179	Toll Like Receptor TLR1:TLR2 Cascade	1.35218253968254	0.00117786577386946	0.00401942326394621	1/163	6/18122	7096	TLR1	1
REACTOME_6794361	Neurexins and neuroligins	3.10935848344107	0.00131091325466771	0.00446020781913571	3/163	77/18122	2905/22839/321	GRIN2C/DLGAP4/APBA2	3
REACTOME_166058	MyD88:MAL(TIRAP) cascade initiated on plasma membrane	1.95930425214588	0.00159543101517486	0.00506764117647325	2/163	27/18122	6280/7096	S100A9/TLR1	2
REACTOME_2660826	Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant	1.36046245421245	0.00163927175447657	0.00506764117647325	1/163	7/18122	102	ADAM10	1
REACTOME_2465910	MASTL Facilitates Mitotic Progression	1.25232753357753	0.00163927175447657	0.00506764117647325	1/163	13/18122	10776	ARPP19	1
REACTOME_6814848	Glycerophospholipid catabolism	1.17605311355311	0.00163927175447657	0.00506764117647325	1/163	7/18122	10908	PNPLA6	1
REACTOME_380270	Recruitment of mitotic centrosome proteins and complexes	2.9071001971467	0.00171987547320397	0.00530256513186211	3/163	82/18122	55125/55835/54820	CEP192/CENPJ/NDE1	3
REACTOME_5625740	RHO GTPases activate PKNs	2.04278780158719	0.00178308448436492	0.00548274640914347	2/163	32/18122	2810/5586	SFN/PKN2	2
REACTOME_174577	Activation of C3 and C5	1.78292887667888	0.00217279444129909	0.00623120600372557	1/163	8/18122	721	C4B	1
REACTOME_72200	mRNA Editing: C to U Conversion	1.37549603174603	0.00217279444129909	0.00623120600372557	1/163	9/18122	100913187	APOBEC3A_B	1
REACTOME_75094	Formation of the Editosome	1.37549603174603	0.00217279444129909	0.00623120600372557	1/163	9/18122	100913187	APOBEC3A_B	1
REACTOME_428890	Role of ABL in ROBO-SLIT signaling	1.35905067155067	0.00217279444129909	0.00623120600372557	1/163	12/18122	10486	CAP2	1
REACTOME_163680	AMPK inhibits chREBP transcriptional activation activity	1.28716422466422	0.00217279444129909	0.00623120600372557	1/163	14/18122	51094	ADIPOR1	1
REACTOME_2565942	Regulation of PLK1 Activity at G2/M Transition	2.9071001971467	0.00234598604922576	0.00669450113302637	3/163	88/18122	55125/55835/54820	CEP192/CENPJ/NDE1	3
REACTOME_4608870	Asymmetric localization of PCP proteins	2.30382209351884	0.00242662939427468	0.00687345764388149	2/163	65/18122	144165/7855	PRICKLE1/FZD5	2
REACTOME_196791	Vitamin D (calciferol) metabolism	1.23965964590965	0.00277711519061847	0.00734179877979595	1/163	11/18122	1591	CYP24A1	1
REACTOME_881907	Gastrin-CREB signalling pathway via PKC and MAPK	1.66334706959707	0.00277711519061847	0.00734179877979595	1/163	9/18122	5598	MAPK7	1
REACTOME_194002	Glucocorticoid biosynthesis	1.17036782661783	0.00277711519061847	0.00734179877979595	1/163	10/18122	3284	HSD3B2	1
REACTOME_442380	Zinc influx into cells by the SLC39 gene family	1.29014041514042	0.00277711519061847	0.00734179877979595	1/163	10/18122	64116	SLC39A8	1
REACTOME_380320	Recruitment of NuMA to mitotic centrosomes	2.9071001971467	0.00328531839230941	0.00858662761626324	3/163	94/18122	55125/55835/54820	CEP192/CENPJ/NDE1	3
REACTOME_9013026	RHOB GTPase cycle	3.07245237017486	0.00328531839230941	0.00858662761626324	3/163	70/18122	9754/23365/5586	STARD8/ARHGEF12/PKN2	3
REACTOME_8964058	HDL remodeling	1.36511752136752	0.00345093299292919	0.00858998472265925	1/163	10/18122	9388	LIPG	1
