ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
CORUM_391	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	-0.989912333668213	0	0	1/218	3/18122	8451	CUL4A	1
CORUM_2171	Ubiquitin E3 ligase (CHEK1, CUL4A)	-0.989912333668213	0	0	1/218	2/18122	8451	CUL4A	1
CORUM_2172	Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)	-0.989912333668213	0	0	1/218	4/18122	8451	CUL4A	1
CORUM_2722	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	-0.989912333668213	0	0	1/218	3/18122	8451	CUL4A	1
CORUM_6486	CUL4A-DDB1-DTL complex	-0.989912333668213	0	0	1/218	3/18122	8451	CUL4A	1
CORUM_6489	CUL4A-DDB1-WDR5 complex	-0.989912333668213	0	0	1/218	3/18122	8451	CUL4A	1
CORUM_6493	CUL4A-DDB1-WDR57 complex	-1.98636721701982	0	0	2/218	3/18122	8451/9410	CUL4A/SNRNP40	2
CORUM_6388	CORVET complex	-1.71083713650888	3.34359045388991e-05	0.000937250199106016	2/218	6/18122	65082/57617	VPS33A/VPS18	2
CORUM_6389	HOPS complex	-1.71083713650888	3.34359045388991e-05	0.000937250199106016	2/218	6/18122	65082/57617	VPS33A/VPS18	2
CORUM_223	CAND1-CUL4A-RBX1 complex	-0.989912333668213	0.000144054868722944	0.00170022654269053	1/218	3/18122	8451	CUL4A	1
CORUM_335	p54(nrb)-PSF-matrin3 complex	-0.875618208226393	0.000144054868722944	0.00170022654269053	1/218	3/18122	9782	MATR3	1
CORUM_926	SCRIB-LGL2 complex	-1.38814240857397	0.000144054868722944	0.00170022654269053	1/218	2/18122	3993	LLGL2	1
CORUM_2294	ABI1-WASF2 complex	-1.09929135161379	0.000144054868722944	0.00170022654269053	1/218	2/18122	10006	ABI1	1
CORUM_2297	ABI1-WASL complex	-1.09929135161379	0.000144054868722944	0.00170022654269053	1/218	2/18122	10006	ABI1	1
CORUM_2486	GIPC1-LHCGR complex	-0.894379047836245	0.000144054868722944	0.00170022654269053	1/218	2/18122	10755	GIPC1	1
CORUM_3177	GNA14-p115RhoGEF complex	-1.12806901797377	0.000144054868722944	0.00170022654269053	1/218	2/18122	9630	GNA14	1
CORUM_5444	CRKII-C3G complex	-1.03566187849466	0.000144054868722944	0.00170022654269053	1/218	2/18122	2889	RAPGEF1	1
CORUM_5460	p50-p65 NF(kappa)B complex	-0.900852342232869	0.000144054868722944	0.00170022654269053	1/218	2/18122	5970	RELA	1
CORUM_5495	CIA targeting (MIP18, CIAO1, MMS19) complex	-0.968079186153033	0.000144054868722944	0.00170022654269053	1/218	3/18122	51647	CIAO2B	1
CORUM_5529	TRAF2-cIAP1/BIRC2 complex	-0.940138228487829	0.000144054868722944	0.00170022654269053	1/218	2/18122	329	BIRC2	1
CORUM_6117	Hook1-Vps18 complex	-1.32022087742925	0.000144054868722944	0.00170022654269053	1/218	2/18122	57617	VPS18	1
CORUM_6125	FTS-Vps18 complex	-1.32022087742925	0.000144054868722944	0.00170022654269053	1/218	2/18122	57617	VPS18	1
CORUM_6447	TIM23-TOM22-TIM50-HSD3B2 complex	-1.06214709626633	0.000144054868722944	0.00170022654269053	1/218	4/18122	3284	HSD3B2	1
CORUM_6488	CUL4A-DDB1-EED complex	-0.989912333668213	0.000144054868722944	0.00170022654269053	1/218	3/18122	8451	CUL4A	1
CORUM_6491	CUL4A-DDB1-RBBP5 complex	-0.989912333668213	0.000144054868722944	0.00170022654269053	1/218	3/18122	8451	CUL4A	1
CORUM_6492	CUL4A-DDB1-WDR5B complex	-0.989912333668213	0.000144054868722944	0.00170022654269053	1/218	3/18122	8451	CUL4A	1
CORUM_6494	CUL4A-DDB1-WDR61 complex	-0.989912333668213	0.000144054868722944	0.00170022654269053	1/218	3/18122	8451	CUL4A	1
CORUM_6523	Ubiquilin-VCP-erasin complex	-1.57131013454508	0.000144054868722944	0.00170022654269053	1/218	3/18122	23190	UBXN4	1
CORUM_6550	CUL4B-DDB1-TLE1 complex	-0.989912333668213	0.000144054868722944	0.00170022654269053	1/218	3/18122	8451	CUL4A	1
