ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0051089	constitutive protein ectodomain proteolysis	1.36046245421245	0	0	1/366	1/18122	102	ADAM10	1
GO:0018205	peptidyl-lysine modification	1.16315628815629	0	0	1/366	1/18122	538	ATP7A	1
GO:0034760	negative regulation of iron ion transmembrane transport	1.16315628815629	0	0	1/366	2/18122	538	ATP7A	1
GO:0042414	epinephrine metabolic process	1.16315628815629	0	0	1/366	1/18122	538	ATP7A	1
GO:0051542	elastin biosynthetic process	1.16315628815629	0	0	1/366	1/18122	538	ATP7A	1
GO:1903036	positive regulation of response to wounding	1.16315628815629	0	0	1/366	1/18122	538	ATP7A	1
GO:0070661	leukocyte proliferation	-1.39369658119658	0	0	1/366	1/18122	2150	F2RL1	1
GO:0070963	positive regulation of neutrophil mediated killing of gram-negative bacterium	-1.39369658119658	0	0	1/366	1/18122	2150	F2RL1	1
GO:0035606	peptidyl-cysteine S-trans-nitrosylation	1.23313492063492	0	0	1/366	2/18122	6280	S100A9	1
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	-1.56944444444444	0	0	1/366	1/18122	3122	HLA-DRA	1
GO:0097205	renal filtration	-1.77800671550672	0	0	1/366	1/18122	3675	ITGA3	1
GO:0009070	serine family amino acid biosynthetic process	1.3904532967033	0	0	1/366	1/18122	4522	MTHFD1	1
GO:0003327	type B pancreatic cell fate commitment	-1.77693833943834	0	0	1/366	1/18122	4821	NKX2-2	1
GO:0060580	ventral spinal cord interneuron fate determination	-1.77693833943834	0	0	1/366	1/18122	4821	NKX2-2	1
GO:0061107	seminal vesicle development	1.68372252747253	0	0	1/366	1/18122	5104	SERPINA5	1
GO:1903934	positive regulation of DNA primase activity	-1.18143315018315	0	0	1/366	1/18122	5558	PRIM2	1
GO:1901726	negative regulation of histone deacetylase activity	-0.0731023252468386	0	0	2/366	3/18122	5927/56848	KDM5A/SPHK2	2
GO:0045113	regulation of integrin biosynthetic process	1.23313492063492	0	0	1/366	1/18122	6280	S100A9	1
