ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
CORUM_1100	DNA polymerase alpha-primase complex	0.884695785948138	0	0	1/216	4/18122	5558	PRIM2	1
CORUM_2406	ITGA3-ITGB1 complex	1.45338942310955	0.00014141775046492	0.00183248883375552	1/216	2/18122	3675	ITGA3	1
CORUM_2913	PLC-gamma-2-LAT complex	1.2696717297023	0.00014141775046492	0.00183248883375552	1/216	2/18122	27040	LAT	1
CORUM_2938	Ecsit complex (ECSIT, NDUFS3, TOM20)	1.24520472210971	0.00014141775046492	0.00183248883375552	1/216	3/18122	51295	ECSIT	1
CORUM_2957	LAT-GRB2 complex, Fyn-mLck(KA) or Syk kinase activated	1.2696717297023	0.00014141775046492	0.00183248883375552	1/216	2/18122	27040	LAT	1
CORUM_5160	E2F4-p130 complex	1.29634542772478	0.00014141775046492	0.00183248883375552	1/216	2/18122	5934	RBL2	1
CORUM_5661	PlexinC1-SEMA7A complex	1.26337164977805	0.00014141775046492	0.00183248883375552	1/216	2/18122	10507	SEMA4D	1
CORUM_6790	NHERF1-PRKCZ complex	1.0325444252361	0.00014141775046492	0.00183248883375552	1/216	2/18122	5590	PRKCZ	1
CORUM_6903	Ubiquitin E3 ligase (CUL1, FBXO27, RBX1, SKP1)	0.94455021695144	0.00014141775046492	0.00183248883375552	1/216	4/18122	126433	FBXO27	1
CORUM_7543	KPNB1-SMN-SPN complex	1.02212441903764	0.00014141775046492	0.00183248883375552	1/216	3/18122	6693	SPN	1
CORUM_1098	DNA synthesome complex (13 subunits)	0.884695785948138	0.000420912920423514	0.00326154634820633	1/216	13/18122	5558	PRIM2	1
CORUM_1107	DNA synthesome core complex	0.884695785948138	0.000420912920423514	0.00326154634820633	1/216	10/18122	5558	PRIM2	1
CORUM_1473	E2F5-RB2-DP1 complex	1.29634542772478	0.000420912920423514	0.00326154634820633	1/216	3/18122	5934	RBL2	1
CORUM_1714	TICAM1-TICAM2-TLR4 complex	1.09616412188731	0.000420912920423514	0.00326154634820633	1/216	3/18122	148022	TICAM1	1
CORUM_2226	MutS-alpha-PK-zeta complex	1.0325444252361	0.000420912920423514	0.00326154634820633	1/216	3/18122	5590	PRKCZ	1
CORUM_2398	ITGA3-ITGB1-BSG complex	1.45338942310955	0.000420912920423514	0.00326154634820633	1/216	3/18122	3675	ITGA3	1
CORUM_2399	ITGA3-ITGB1-CD63 complex	1.45338942310955	0.000420912920423514	0.00326154634820633	1/216	3/18122	3675	ITGA3	1
CORUM_2400	ITGA3-ITGB1-CD151 complex	1.45338942310955	0.000420912920423514	0.00326154634820633	1/216	3/18122	3675	ITGA3	1
CORUM_2401	ITGA3-ITGB1-THBS1 complex	1.45338942310955	0.000420912920423514	0.00326154634820633	1/216	3/18122	3675	ITGA3	1
CORUM_2936	Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	1.24520472210971	0.000420912920423514	0.00326154634820633	1/216	5/18122	51295	ECSIT	1
CORUM_2942	Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	1.24520472210971	0.000420912920423514	0.00326154634820633	1/216	3/18122	51295	ECSIT	1
CORUM_2956	PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	1.2696717297023	0.000420912920423514	0.00326154634820633	1/216	3/18122	27040	LAT	1
CORUM_5377	RNA-induced silencing complex, RISC	1.14825017670737	0.000420912920423514	0.00326154634820633	1/216	3/18122	6895	TARBP2	1
CORUM_5381	RNA-induced silencing complex, RISC	1.14825017670737	0.000420912920423514	0.00326154634820633	1/216	3/18122	6895	TARBP2	1
CORUM_6190	p38gamma-Hsp90-K-Ras complex	1.23906525558689	0.000420912920423514	0.00326154634820633	1/216	3/18122	3845	KRAS	1
CORUM_6230	ULK2-ATG13-RB1CC1 complex	1.00729375477141	0.000420912920423514	0.00326154634820633	1/216	3/18122	9706	ULK2	1
CORUM_6290	Ubiquitin E3 ligase (DDB1, DYRK2, EDD, VPRBP)	1.5322770903968	0.000420912920423514	0.00326154634820633	1/216	4/18122	8445	DYRK2	1
