ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa03030	DNA replication	1.42329256623706	0.000437281679559955	0.00332161748710074	2/216	36/18122	84153/5558	RNASEH2C/PRIM2	2
KEGG_hsa00532	Glycosaminoglycan biosynthesis	1.63902884872906	0.00163898012287936	0.00807446437533538	2/216	20/18122	51363/113189	CHST15/CHST14	2
KEGG_hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	2.73978960024632	0.00384639289632168	0.0136035271700184	4/216	89/18122	55509/27040/148022/3845	BATF3/LAT/TICAM1/KRAS	4
KEGG_hsa04213	Longevity regulating pathway	2.25776172240559	0.00568417455921227	0.0175832128736358	3/216	62/18122	108/8471/3845	ADCY2/IRS4/KRAS	3
KEGG_hsa04750	Inflammatory mediator regulation of TRP channels	2.4454116881168	0.00583969095375641	0.0175832128736358	4/216	98/18122	108/41/7442/2150	ADCY2/ASIC1/TRPV1/F2RL1	4
KEGG_hsa04064	NF-kappa B signaling pathway	2.79757280302381	0.00721593141419164	0.0200954791102305	4/216	104/18122	27040/257397/148022/79092	LAT/TAB3/TICAM1/CARD14	4
KEGG_hsa04062	Chemokine signaling pathway	3.58462295191636	0.00743437798026036	0.020581348017166	6/216	192/18122	108/5590/6362/5196/2868/3845	ADCY2/PRKCZ/CCL18/PF4/GRK4/KRAS	6
KEGG_hsa03040	Spliceosome	2.10922223732776	0.0145201918127101	0.0317590578371617	2/216	147/18122	3178/7307	HNRNPA1/U2AF1	2
KEGG_hsa04930	Type II diabetes mellitus	1.51228379480839	0.0154484134020459	0.0323661052526559	2/216	46/18122	5590/8471	PRKCZ/IRS4	2
KEGG_hsa04068	FoxO signaling pathway	2.52232229584158	0.0170217817859545	0.0345506018405067	4/216	131/18122	5934/8471/2290/3845	RBL2/IRS4/FOXG1/KRAS	4
KEGG_hsa00520	Amino sugar and nucleotide sugar metabolism	1.86656325977237	0.0174031903552318	0.0350793719317222	2/216	48/18122	51700/5238	CYB5R2/PGM3	2
KEGG_hsa04926	Relaxin signaling pathway	2.61787398857968	0.0181068092899509	0.0364024770861855	4/216	129/18122	108/5590/1286/3845	ADCY2/PRKCZ/COL4A4/KRAS	4
KEGG_hsa04211	Longevity regulating pathway	2.25776172240559	0.0202625609739957	0.0390073271184787	3/216	89/18122	108/8471/3845	ADCY2/IRS4/KRAS	3
KEGG_hsa01522	Endocrine resistance	2.31098589639401	0.026048480204676	0.04616868560415	3/216	98/18122	4855/108/3845	NOTCH4/ADCY2/KRAS	3
KEGG_hsa04923	Regulation of lipolysis in adipocytes	1.71627033214014	0.0265425128383615	0.0467754911962896	2/216	57/18122	108/8471	ADCY2/IRS4	2
KEGG_hsa04514	Cell adhesion molecules	2.40393713578411	0.0277135225367695	0.0480687911272788	4/216	149/18122	3122/8506/51208/6693	HLA-DRA/CNTNAP1/CLDN18/SPN	4
KEGG_hsa05416	Viral myocarditis	1.63924510526049	0.0291576795814331	0.0500123936758285	2/216	60/18122	3122/8672	HLA-DRA/EIF4G3	2
KEGG_hsa04933	AGE-RAGE signaling pathway in diabetic complications	2.0983254587893	0.0307297859152835	0.0515057933493121	3/216	100/18122	5590/1286/3845	PRKCZ/COL4A4/KRAS	3
KEGG_hsa04950	Maturity onset diabetes of the young	1.70283417455337	0.0328590353839611	0.0540753816030609	1/216	26/18122	4821	NKX2-2	1
KEGG_hsa00010	Glycolysis / Gluconeogenesis	1.85459657552632	0.0362686922393506	0.0585615952178834	2/216	67/18122	1737/387712	DLAT/ENO4	2
KEGG_hsa04721	Synaptic vesicle cycle	1.54969861277072	0.0362686922393506	0.0585615952178834	2/216	78/18122	1211/10497	CLTA/UNC13B	2
KEGG_hsa01200	Carbon metabolism	2.14476246353492	0.0403305610619644	0.0639154420940895	3/216	115/18122	1737/387712/54363	DLAT/ENO4/HAO1	3
KEGG_hsa05310	Asthma	1.0520194893431	0.0408304967610037	0.0640002250785345	1/216	31/18122	3122	HLA-DRA	1
KEGG_hsa04664	Fc epsilon RI signaling pathway	1.90126710481009	0.0409236199270007	0.0640002250785345	2/216	68/18122	27040/3845	LAT/KRAS	2
KEGG_hsa04136	Autophagy	1.00729375477141	0.0436335062205655	0.0672156509411709	1/216	32/18122	9706	ULK2	1
KEGG_hsa00020	Citrate cycle (TCA cycle)	1.57543575179394	0.0465059514670664	0.070652391292824	1/216	30/18122	1737	DLAT	1
KEGG_hsa00630	Glyoxylate and dicarboxylate metabolism	0.881185283437165	0.0494457960168596	0.0746041266712305	1/216	30/18122	54363	HAO1	1
KEGG_hsa04935	Growth hormone synthesis, secretion and action	2.25776172240559	0.0514519879849798	0.0774794584695691	3/216	119/18122	108/8471/3845	ADCY2/IRS4/KRAS	3
KEGG_hsa05322	Systemic lupus erythematosus	1.87790878473161	0.0527813053807398	0.0784092224442204	3/216	136/18122	8331/3122/8349	H2AC14/HLA-DRA/H2BC21	3
KEGG_hsa00512	Mucin type O-glycan biosynthesis	1.33230762325894	0.0586499312020921	0.0847593195066785	1/216	36/18122	2589	GALNT1	1
KEGG_hsa04142	Lysosome	1.93933003070465	0.0597062916992712	0.0861245105708851	3/216	128/18122	8120/26088/1211	AP3B2/GGA1/CLTA	3
KEGG_hsa00500	Starch and sucrose metabolism	0.922538750707848	0.0618397645939694	0.0884572513950842	1/216	36/18122	278	AMY1C	1
KEGG_hsa05143	African trypanosomiasis	0.958436168984146	0.0618397645939694	0.0884572513950842	1/216	37/18122	2150	F2RL1	1
KEGG_hsa00760	Nicotinate and nicotinamide metabolism	0.942083584075588	0.0650873769228834	0.0921622912902536	1/216	35/18122	23408	SIRT5	1
KEGG_hsa00860	Porphyrin and chlorophyll metabolism	1.19345141831619	0.0650873769228834	0.0921622912902536	1/216	43/18122	124454	EARS2	1
KEGG_hsa05216	Thyroid cancer	1.23906525558689	0.0650873769228834	0.0921622912902536	1/216	37/18122	3845	KRAS	1
KEGG_hsa05330	Allograft rejection	1.0520194893431	0.0650873769228834	0.0921622912902536	1/216	38/18122	3122	HLA-DRA	1
KEGG_hsa04960	Aldosterone-regulated sodium reabsorption	1.23906525558689	0.0683909523384626	0.0953515809275853	1/216	37/18122	3845	KRAS	1
KEGG_hsa05332	Graft-versus-host disease	1.0520194893431	0.0683909523384626	0.0953515809275853	1/216	42/18122	3122	HLA-DRA	1
KEGG_hsa04914	Progesterone-mediated oocyte maturation	1.92554475026616	0.0704446023979077	0.0981260857249989	2/216	102/18122	108/3845	ADCY2/KRAS	2
KEGG_hsa04910	Insulin signaling pathway	2.08431543739843	0.0733235930862816	0.10113146738734	3/216	137/18122	5590/8471/3845	PRKCZ/IRS4/KRAS	3
KEGG_hsa05130	Pathogenic Escherichia coli infection	2.5046460885052	0.073463273429264	0.10123357250038	4/216	197/18122	4640/10802/257397/51208	MYO1A/SEC24A/TAB3/CLDN18	4
KEGG_hsa04110	Cell cycle	1.74699183890801	0.0746605666909175	0.102652813978435	2/216	126/18122	5934/11200	RBL2/CHEK2	2
KEGG_hsa04140	Autophagy	2.06804405647682	0.0749264024257637	0.102652813978435	3/216	141/18122	8471/9706/3845	IRS4/ULK2/KRAS	3
KEGG_hsa00260	Glycine, serine and threonine metabolism	1.06146384124394	0.0751589020633291	0.102652813978435	1/216	40/18122	27232	GNMT	1
KEGG_hsa00970	Aminoacyl-tRNA biosynthesis	1.19345141831619	0.0786198160255388	0.106624235981865	1/216	66/18122	124454	EARS2	1
KEGG_hsa04540	Gap junction	1.92554475026616	0.0789859928440933	0.106932748872337	2/216	88/18122	108/3845	ADCY2/KRAS	2
KEGG_hsa04940	Type I diabetes mellitus	1.0520194893431	0.0821297712787112	0.109270152986862	1/216	43/18122	3122	HLA-DRA	1
KEGG_hsa05219	Bladder cancer	1.23906525558689	0.0821297712787112	0.109270152986862	1/216	41/18122	3845	KRAS	1
KEGG_hsa04512	ECM-receptor interaction	1.84770155467623	0.0879553724256363	0.115525710630606	2/216	88/18122	3675/1286	ITGA3/COL4A4	2
KEGG_hsa04658	Th1 and Th2 cell differentiation	1.75951292151442	0.0879553724256363	0.115525710630606	2/216	92/18122	3122/27040	HLA-DRA/LAT	2
KEGG_hsa05032	Morphine addiction	1.98391899557772	0.0902622287486182	0.117554355346596	2/216	91/18122	108/2868	ADCY2/GRK4	2
KEGG_hsa05222	Small cell lung cancer	1.84770155467623	0.0925942420187487	0.120024897020403	2/216	92/18122	3675/1286	ITGA3/COL4A4	2
KEGG_hsa04912	GnRH signaling pathway	1.92554475026616	0.0949510830144539	0.122113903259623	2/216	93/18122	108/3845	ADCY2/KRAS	2
KEGG_hsa04970	Salivary secretion	1.68566251667376	0.0949510830144539	0.122113903259623	2/216	93/18122	108/278	ADCY2/AMY1C	2
KEGG_hsa05414	Dilated cardiomyopathy	2.08797209592498	0.0949510830144539	0.122113903259623	2/216	96/18122	108/3675	ADCY2/ITGA3	2
KEGG_hsa00514	Other types of O-glycan biosynthesis	1.33230762325894	0.0966275258312019	0.123753857833649	1/216	47/18122	2589	GALNT1	1
KEGG_hsa04973	Carbohydrate digestion and absorption	0.922538750707848	0.0966275258312019	0.123753857833649	1/216	47/18122	278	AMY1C	1
KEGG_hsa04640	Hematopoietic cell lineage	1.89874489724365	0.0973324197450124	0.124449909823225	2/216	99/18122	3122/3675	HLA-DRA/ITGA3	2
KEGG_hsa04218	Cellular senescence	2.28388369735751	0.0991764077453619	0.126702585537157	3/216	156/18122	5934/11200/3845	RBL2/CHEK2/KRAS	3
KEGG_hsa04672	Intestinal immune network for IgA production	1.0520194893431	0.10035860244349	0.12757870153987	1/216	49/18122	3122	HLA-DRA	1
KEGG_hsa05160	Hepatitis C	2.22774640664795	0.101033668965088	0.12833106881727	3/216	157/18122	51208/148022/3845	CLDN18/TICAM1/KRAS	3
KEGG_hsa04972	Pancreatic secretion	1.68566251667376	0.102167239757335	0.129557470152804	2/216	102/18122	108/278	ADCY2/AMY1C	2
KEGG_hsa00620	Pyruvate metabolism	1.57543575179394	0.104129302992957	0.130755199686596	1/216	47/18122	1737	DLAT	1
KEGG_hsa05320	Autoimmune thyroid disease	1.0520194893431	0.104129302992957	0.130755199686596	1/216	53/18122	3122	HLA-DRA	1
KEGG_hsa04061	Viral protein interaction with cytokine and cytokine receptor	1.85730405357469	0.112115957842211	0.138861692363606	2/216	100/18122	6362/5196	CCL18/PF4	2
KEGG_hsa04660	T cell receptor signaling pathway	1.90126710481009	0.114659275714927	0.14178396403562	2/216	104/18122	27040/3845	LAT/KRAS	2
KEGG_hsa05017	Spinocerebellar ataxia	1.47027177776882	0.114659275714927	0.14178396403562	2/216	143/18122	9706/10105	ULK2/PPIF	2
KEGG_hsa04913	Ovarian steroidogenesis	1.30170627493652	0.115664656930344	0.142683920789273	1/216	51/18122	108	ADCY2	1
KEGG_hsa04916	Melanogenesis	1.92554475026616	0.117224355867376	0.144492371500794	2/216	101/18122	108/3845	ADCY2/KRAS	2
KEGG_hsa00330	Arginine and proline metabolism	1.29494210973515	0.119579504822939	0.146925574850176	1/216	51/18122	79814	AGMAT	1
KEGG_hsa04961	Endocrine and other factor-regulated calcium reabsorption	1.00597115855818	0.123526943733168	0.151173450187734	1/216	53/18122	1211	CLTA	1
KEGG_hsa00240	Pyrimidine metabolism	1.28316740291693	0.127505650221595	0.155180515107892	1/216	56/18122	10201	NME6	1
KEGG_hsa05134	Legionellosis	1.2944224937287	0.127505650221595	0.155180515107892	1/216	57/18122	81876	RAB1B	1
KEGG_hsa04659	Th17 cell differentiation	1.75951292151442	0.127695308309442	0.155288773985142	2/216	108/18122	3122/27040	HLA-DRA/LAT	2
KEGG_hsa04022	cGMP-PKG signaling pathway	2.06036851927046	0.132845855211871	0.160791451127712	3/216	167/18122	108/8471/10105	ADCY2/IRS4/PPIF	3
KEGG_hsa04330	Notch signaling pathway	1.04552170417646	0.139616537874806	0.167801014343688	1/216	59/18122	4855	NOTCH4	1
KEGG_hsa05145	Toxoplasmosis	1.50416754618865	0.141231545836502	0.169477855003803	2/216	112/18122	3122/10105	HLA-DRA/PPIF	2
KEGG_hsa00590	Arachidonic acid metabolism	1.14664337374239	0.143707606700487	0.171249713703362	1/216	61/18122	8529	CYP4F2	1
KEGG_hsa03018	RNA degradation	0.871719100905366	0.143707606700487	0.171249713703362	1/216	79/18122	387712	ENO4	1
KEGG_hsa05213	Endometrial cancer	1.23906525558689	0.143707606700487	0.171249713703362	1/216	58/18122	3845	KRAS	1
KEGG_hsa04919	Thyroid hormone signaling pathway	1.73139315127347	0.146776219471101	0.174771374845126	2/216	121/18122	4855/3845	NOTCH4/KRAS	2
KEGG_hsa04370	VEGF signaling pathway	1.23906525558689	0.147823716920447	0.17531421080781	1/216	59/18122	3845	KRAS	1
KEGG_hsa04621	NOD-like receptor signaling pathway	2.09671347401113	0.147914259572607	0.17531421080781	3/216	184/18122	84168/257397/148022	ANTXR1/TAB3/TICAM1	3
KEGG_hsa04725	Cholinergic synapse	1.92554475026616	0.149575038939018	0.177010521906344	2/216	113/18122	108/3845	ADCY2/KRAS	2
KEGG_hsa05034	Alcoholism	1.99843995702594	0.154567157138906	0.182219079746325	3/216	187/18122	8331/8349/3845	H2AC14/H2BC21/KRAS	3
KEGG_hsa00561	Glycerolipid metabolism	1.12191007813656	0.156126405485346	0.183077503618558	1/216	61/18122	196051	PLPP4	1
KEGG_hsa04730	Long-term depression	1.23906525558689	0.156126405485346	0.183077503618558	1/216	60/18122	3845	KRAS	1
KEGG_hsa05204	Chemical carcinogenesis	2.06307255642862	0.156126405485346	0.183077503618558	1/216	69/18122	445329	SULT1A4	1
