ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa03030	DNA replication	-1.88417773276642	0.000364622916167675	0.00275849118041733	2/203	36/18122	84153/5558	RNASEH2C/PRIM2	2
KEGG_hsa00532	Glycosaminoglycan biosynthesis	-1.80720052160855	0.00137177209185464	0.00668738894779137	2/203	20/18122	51363/113189	CHST15/CHST14	2
KEGG_hsa04750	Inflammatory mediator regulation of TRP channels	-3.06376540417612	0.0045035810598637	0.0142630815469001	4/203	98/18122	108/41/7442/2150	ADCY2/ASIC1/TRPV1/F2RL1	4
KEGG_hsa04064	NF-kappa B signaling pathway	-3.15359512329114	0.00558084824985725	0.0165246374426359	4/203	104/18122	27040/257397/148022/79092	LAT/TAB3/TICAM1/CARD14	4
KEGG_hsa03040	Spliceosome	-2.41442984433733	0.0123005635493306	0.0274350804654188	2/203	147/18122	3178/7307	HNRNPA1/U2AF1	2
KEGG_hsa04930	Type II diabetes mellitus	-2.04466741042463	0.013093660642272	0.0290491018959754	2/203	46/18122	5590/8471	PRKCZ/IRS4	2
KEGG_hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	-2.42943526548602	0.0165304643266716	0.033638349411756	3/203	89/18122	55509/27040/148022	BATF3/LAT/TICAM1	3
KEGG_hsa04062	Chemokine signaling pathway	-3.51514565910795	0.0193993800777831	0.037560501852729	5/203	192/18122	108/5590/6362/5196/2868	ADCY2/PRKCZ/CCL18/PF4/GRK4	5
KEGG_hsa04923	Regulation of lipolysis in adipocytes	-2.16814325251482	0.0226124808856716	0.0411659414466327	2/203	57/18122	108/8471	ADCY2/IRS4	2
KEGG_hsa05416	Viral myocarditis	-2.09674703375119	0.0248657349263376	0.0439079873138062	2/203	60/18122	3122/8672	HLA-DRA/EIF4G3	2
KEGG_hsa04950	Maturity onset diabetes of the young	-1.77693833943834	0.0293171521874408	0.04934391212806	1/203	26/18122	4821	NKX2-2	1
KEGG_hsa04213	Longevity regulating pathway	-2.16814325251482	0.0297218734858115	0.0498407337937749	2/203	62/18122	108/8471	ADCY2/IRS4	2
KEGG_hsa00010	Glycolysis / Gluconeogenesis	-2.32079640717386	0.0310084649536212	0.0518072884476046	2/203	67/18122	1737/387712	DLAT/ENO4	2
KEGG_hsa04721	Synaptic vesicle cycle	-1.9149165665233	0.0310084649536212	0.0518072884476046	2/203	78/18122	1211/10497	CLTA/UNC13B	2
