ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
CORUM_391	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	-1.04224749850338	0	0	1/55	3/18122	8451	CUL4A	1
CORUM_2171	Ubiquitin E3 ligase (CHEK1, CUL4A)	-1.04224749850338	0	0	1/55	2/18122	8451	CUL4A	1
CORUM_2172	Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)	-1.04224749850338	0	0	1/55	4/18122	8451	CUL4A	1
CORUM_2722	Ubiquitin E3 ligase (DDB1, CUL4A, RBX1)	-1.04224749850338	0	0	1/55	3/18122	8451	CUL4A	1
CORUM_6486	CUL4A-DDB1-DTL complex	-1.04224749850338	0	0	1/55	3/18122	8451	CUL4A	1
CORUM_6489	CUL4A-DDB1-WDR5 complex	-1.04224749850338	0	0	1/55	3/18122	8451	CUL4A	1
CORUM_6493	CUL4A-DDB1-WDR57 complex	-1.39983094173829	0	0	2/55	3/18122	8451/9410	CUL4A/SNRNP40	2
CORUM_6388	CORVET complex	-2.08574680693026	5.25664584646056e-07	1.80097257696127e-05	2/55	6/18122	65082/57617	VPS33A/VPS18	2
CORUM_6389	HOPS complex	-2.08574680693026	5.25664584646056e-07	1.80097257696127e-05	2/55	6/18122	65082/57617	VPS33A/VPS18	2
CORUM_223	CAND1-CUL4A-RBX1 complex	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	8451	CUL4A	1
CORUM_3177	GNA14-p115RhoGEF complex	-0.688317796972548	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	9630	GNA14	1
CORUM_5460	p50-p65 NF(kappa)B complex	-1.33789446677499	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	5970	RELA	1
CORUM_5495	CIA targeting (MIP18, CIAO1, MMS19) complex	-1.89153767211152	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	51647	CIAO2B	1
CORUM_5529	TRAF2-cIAP1/BIRC2 complex	-0.854763533738134	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	329	BIRC2	1
CORUM_6117	Hook1-Vps18 complex	-0.81816043786881	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	57617	VPS18	1
CORUM_6125	FTS-Vps18 complex	-0.81816043786881	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	57617	VPS18	1
CORUM_6488	CUL4A-DDB1-EED complex	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	8451	CUL4A	1
CORUM_6491	CUL4A-DDB1-RBBP5 complex	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	8451	CUL4A	1
CORUM_6492	CUL4A-DDB1-WDR5B complex	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	8451	CUL4A	1
CORUM_6494	CUL4A-DDB1-WDR61 complex	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	8451	CUL4A	1
CORUM_6550	CUL4B-DDB1-TLE1 complex	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	8451	CUL4A	1
CORUM_6875	CRBN-DDB1-CUL4A-RBX1 E3 ubiquitin ligase	-1.04224749850338	9.04415845996583e-06	0.000131977719749131	1/55	4/18122	8451	CUL4A	1
CORUM_6897	CIA2B-CIA1-MMS19 complex	-1.89153767211152	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	51647	CIAO2B	1
CORUM_7223	MMS19-FAM96B complex	-1.89153767211152	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	51647	CIAO2B	1
CORUM_7317	RELA-STAT3 complex	-1.33789446677499	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	5970	RELA	1
CORUM_726	DDB2 complex	-1.04224749850338	2.70795680511581e-05	0.000205179804079929	1/55	12/18122	8451	CUL4A	1
CORUM_727	CSA complex	-1.04224749850338	2.70795680511581e-05	0.000205179804079929	1/55	12/18122	8451	CUL4A	1
CORUM_943	Class C Vps complex (VPS11, VPS18, STX7)	-0.81816043786881	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	57617	VPS18	1
CORUM_944	Class C Vps complex (VPS11, VPS18, VPS16)	-0.81816043786881	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	57617	VPS18	1
CORUM_1037	TFIIH transcription factor core complex	-1.41877619088343	2.70795680511581e-05	0.000205179804079929	1/55	5/18122	2966	GTF2H2	1
CORUM_1162	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)	-1.04224749850338	2.70795680511581e-05	0.000205179804079929	1/55	5/18122	8451	CUL4A	1
CORUM_1214	Ubiquitin E3 ligase (DET1, DDB1, CUL4A, RBX1, COP1)	-1.04224749850338	2.70795680511581e-05	0.000205179804079929	1/55	5/18122	8451	CUL4A	1
CORUM_2378	ITGA2b-ITGB3-TLN1 complex	-1.49510390832122	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	7094	TLN1	1
CORUM_2390	CD98-LAT2-ITGB1 complex	-1.54440691011716	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6520	SLC3A2	1
CORUM_3103	ITGAV-ITGB3-SLC3A2 complex	-1.54440691011716	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6520	SLC3A2	1
CORUM_5461	p50-p65 NF(kappa)B-SRC1 complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_5464	IKBA-p50-p65 Nf(kappa)B complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_5465	IKB(epsilon)-RELA-cREL complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_5466	IKB(beta)-RELA-cREL complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_5467	IKB(alpha)-RELA-cREL complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_5475	MURR1-NF(kappa)Bp65-IKBA complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_5492	IKBA-p50-p65 Nf(kappa)B complex	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
CORUM_6291	Ubiquitin E3 ligase (DDIT4, DDB1, BTRC, CUL4A)	-1.04224749850338	2.70795680511581e-05	0.000205179804079929	1/55	4/18122	8451	CUL4A	1
CORUM_6895	MMXD complex	-1.89153767211152	2.70795680511581e-05	0.000205179804079929	1/55	5/18122	51647	CIAO2B	1
