ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:1902443	negative regulation of ripoptosome assembly involved in necroptotic process	-0.854763533738134	0	0	1/55	1/18122	329	BIRC2	1
GO:0097376	interneuron axon guidance	-1.36466261866074	0	0	1/55	1/18122	1749	DLX5	1
GO:0071245	cellular response to carbon monoxide	-1.49914478747969	0	0	1/55	1/18122	1785	DNM2	1
GO:0045933	positive regulation of muscle contraction	-1.88743265201403	0	0	1/55	1/18122	2023	ENO1	1
GO:0002190	cap-independent translational initiation	-0.706961429915334	0	0	1/55	1/18122	5936	RBM4	1
GO:0002192	IRES-dependent translational initiation of linear mRNA	-0.706961429915334	0	0	1/55	1/18122	5936	RBM4	1
GO:0006117	acetaldehyde metabolic process	-1.33789446677499	0	0	1/55	1/18122	5970	RELA	1
GO:0001315	age-dependent response to reactive oxygen species	-1.17037971435902	0	0	1/55	1/18122	6648	SOD2	1
GO:0003069	acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure	-1.17037971435902	0	0	1/55	1/18122	6648	SOD2	1
GO:0071000	response to magnetism	-1.17037971435902	0	0	1/55	1/18122	6648	SOD2	1
GO:0046601	positive regulation of centriole replication	-1.02820063285727	0	0	1/55	2/18122	23636	NUP62	1
GO:1901228	positive regulation of transcription from RNA polymerase II promoter involved in heart development	-0.805417771316172	0	0	1/55	1/18122	140628	GATA5	1
GO:1902064	regulation of transcription from RNA polymerase II promoter involved in spermatogenesis	-1.36064311981527	0	0	1/55	1/18122	170506	DHX36	1
GO:1901522	positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus	-2.0481552731675	1.46553369024383e-06	4.61936219164855e-05	2/55	8/18122	1749/5970	DLX5/RELA	2
GO:0060575	intestinal epithelial cell differentiation	-1.48544890053245	1.46553369024383e-06	4.61936219164855e-05	2/55	9/18122	140628/5753	GATA5/PTK6	2
GO:0002031	G protein-coupled receptor internalization	-2.21137058333661	7.40454022617555e-06	0.000131977719749131	2/55	13/18122	2966/1785	GTF2H2/DNM2	2
GO:0038061	NIK/NF-kappaB signaling	-1.66172402803466	7.40454022617555e-06	0.000131977719749131	2/55	20/18122	5970/329	RELA/BIRC2	2
GO:1903526	negative regulation of membrane tubulation	-1.49914478747969	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	1785	DNM2	1
GO:0080090	regulation of primary metabolic process	-1.21010433592748	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	5564	PRKAB1	1
GO:0032055	negative regulation of translation in response to stress	-0.706961429915334	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	5936	RBM4	1
GO:0015823	phenylalanine transport	-1.54440691011716	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	6520	SLC3A2	1
GO:1902631	negative regulation of membrane hyperpolarization	-1.17037971435902	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	6648	SOD2	1
GO:1905932	positive regulation of vascular associated smooth muscle cell differentiation involved in phenotypic switching	-1.17037971435902	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	6648	SOD2	1
GO:1903843	cellular response to arsenite ion	-1.36064311981527	9.04415845996583e-06	0.000131977719749131	1/55	3/18122	170506	DHX36	1
GO:1903438	positive regulation of mitotic cytokinetic process	-1.02820063285727	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	23636	NUP62	1
GO:0062000	positive regulation of cardiac endothelial to mesenchymal transition	-0.805417771316172	9.04415845996583e-06	0.000131977719749131	1/55	2/18122	140628	GATA5	1
GO:1901222	regulation of NIK/NF-kappaB signaling	-1.66172402803466	1.1729346949788e-05	0.000165048667793445	2/55	15/18122	5970/329	RELA/BIRC2	2
GO:0042254	ribosome biogenesis	-2.21663663871286	1.1729346949788e-05	0.000165048667793445	2/55	24/18122	8451/6234	CUL4A/RPS28	2
GO:0060166	olfactory pit development	-1.36466261866074	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	1749	DLX5	1
GO:0039535	regulation of RIG-I signaling pathway	-0.854763533738134	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	329	BIRC2	1
GO:1902524	positive regulation of protein K48-linked ubiquitination	-0.854763533738134	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	329	BIRC2	1
GO:2000116	regulation of cysteine-type endopeptidase activity	-0.854763533738134	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	329	BIRC2	1
GO:1903408	positive regulation of P-type sodium:potassium-exchanging transporter activity	-1.49914478747969	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	1785	DNM2	1
GO:1904582	positive regulation of intracellular mRNA localization	-1.36064311981527	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	170506	DHX36	1
GO:0031442	positive regulation of mRNA 3'-end processing	-1.36064311981527	2.70795680511581e-05	0.000205179804079929	1/55	7/18122	170506	DHX36	1
GO:0033590	response to cobalamin	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	4/18122	5970	RELA	1
GO:0060474	positive regulation of flagellated sperm motility involved in capacitation	-1.00359189258531	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	132141	IQCF1	1
GO:0034021	response to silicon dioxide	-1.17037971435902	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6648	SOD2	1
GO:0090669	telomerase RNA stabilization	-1.36064311981527	2.70795680511581e-05	0.000205179804079929	1/55	4/18122	170506	DHX36	1
GO:1902856	negative regulation of non-motile cilium assembly	-1.49914478747969	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	1785	DNM2	1
GO:0048070	regulation of developmental pigmentation	-1.93399897374498	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	65082	VPS33A	1
GO:0014040	positive regulation of Schwann cell differentiation	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
GO:1901534	positive regulation of hematopoietic progenitor cell differentiation	-1.36064311981527	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	170506	DHX36	1
GO:0007044	cell-substrate junction assembly	-1.49510390832122	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	7094	TLN1	1
GO:1905776	positive regulation of DNA helicase activity	-1.41877619088343	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	2966	GTF2H2	1
GO:0070901	mitochondrial tRNA methylation	-1.07737535277516	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	57570	TRMT5	1
GO:2000630	positive regulation of miRNA metabolic process	-1.33789446677499	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	5970	RELA	1
GO:1904395	positive regulation of skeletal muscle acetylcholine-gated channel clustering	-0.933977593431968	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	23184	MESD	1
GO:1903706	regulation of hemopoiesis	-0.791798511930215	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	8328	GFI1B	1
GO:1904273	L-alanine import across plasma membrane	-1.54440691011716	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6520	SLC3A2	1
GO:0098713	leucine import across plasma membrane	-1.54440691011716	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6520	SLC3A2	1
GO:1903801	L-leucine import across plasma membrane	-1.54440691011716	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6520	SLC3A2	1
GO:0006435	threonyl-tRNA aminoacylation	-0.814846489352604	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	6897	TARS1	1
GO:0003352	regulation of cilium movement	-0.938916445736765	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	56683	CFAP298	1
GO:0002939	tRNA N1-guanine methylation	-1.07737535277516	2.70795680511581e-05	0.000205179804079929	1/55	3/18122	57570	TRMT5	1
GO:0045742	positive regulation of epidermal growth factor receptor signaling pathway	-1.65428673751866	4.48751867874579e-05	0.00031551256868814	2/55	23/18122	23636/5753	NUP62/PTK6	2
GO:0003274	endocardial cushion fusion	-0.805417771316172	5.40535492041865e-05	0.00031551256868814	1/55	4/18122	140628	GATA5	1
GO:1902523	positive regulation of protein K63-linked ubiquitination	-0.854763533738134	5.40535492041865e-05	0.00031551256868814	1/55	4/18122	329	BIRC2	1
GO:0044806	G-quadruplex DNA unwinding	-1.36064311981527	5.40535492041865e-05	0.00031551256868814	1/55	7/18122	170506	DHX36	1
GO:0021889	olfactory bulb interneuron differentiation	-1.36466261866074	5.40535492041865e-05	0.00031551256868814	1/55	5/18122	1749	DLX5	1
GO:0098534	centriole assembly	-1.02820063285727	5.40535492041865e-05	0.00031551256868814	1/55	5/18122	23636	NUP62	1
GO:1903298	negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway	-1.88743265201403	5.40535492041865e-05	0.00031551256868814	1/55	5/18122	2023	ENO1	1
GO:0000303	response to superoxide	-1.17037971435902	5.40535492041865e-05	0.00031551256868814	1/55	5/18122	6648	SOD2	1
GO:0032642	regulation of chemokine production	-1.11224664329086	5.40535492041865e-05	0.00031551256868814	1/55	4/18122	2532	ACKR1	1
GO:2000819	regulation of nucleotide-excision repair	-1.04224749850338	5.40535492041865e-05	0.00031551256868814	1/55	4/18122	8451	CUL4A	1
GO:0097167	circadian regulation of translation	-0.706961429915334	5.40535492041865e-05	0.00031551256868814	1/55	4/18122	5936	RBM4	1
GO:0035878	nail development	-1.21010433592748	5.40535492041865e-05	0.00031551256868814	1/55	6/18122	5564	PRKAB1	1
