ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0072432	response to G1 DNA damage checkpoint signaling	0.900862466620685	0	0	1/276	1/18122	317	APAF1	1
GO:0019102	male somatic sex determination	0.898615251849007	0	0	1/276	1/18122	367	AR	1
GO:0060520	activation of prostate induction by androgen receptor signaling pathway	0.898615251849007	0	0	1/276	1/18122	367	AR	1
GO:1901341	positive regulation of store-operated calcium channel activity	1.02872342311547	0	0	1/276	1/18122	844	CASQ1	1
GO:2000986	negative regulation of behavioral fear response	1.5522951700597	0	0	1/276	1/18122	885	CCK	1
GO:0045023	G0 to G1 transition	2.22329560874039	0	0	1/276	1/18122	1018	CDK3	1
GO:0034352	positive regulation of glial cell apoptotic process	0.901213356756474	0	0	1/276	1/18122	1020	CDK5	1
GO:0010034	response to acetate	1.2651677440453	0	0	1/276	1/18122	1147	CHUK	1
GO:0008216	spermidine metabolic process	1.50428411813494	0	0	1/276	1/18122	1725	DHPS	1
GO:0031583	phospholipase D-activating G protein-coupled receptor signaling pathway	0.917250184556611	0	0	1/276	1/18122	1906	EDN1	1
GO:0042313	protein kinase C deactivation	0.917250184556611	0	0	1/276	1/18122	1906	EDN1	1
GO:0043179	rhythmic excitation	0.917250184556611	0	0	1/276	1/18122	1906	EDN1	1
GO:0045933	positive regulation of muscle contraction	1.2512920815281	0	0	1/276	1/18122	2023	ENO1	1
GO:1902251	negative regulation of erythrocyte apoptotic process	1.08302419347411	0	0	1/276	1/18122	2056	EPO	1
GO:0033384	geranyl diphosphate biosynthetic process	1.23014401093126	0	0	1/276	2/18122	2224	FDPS	1
GO:0045337	farnesyl diphosphate biosynthetic process	1.23014401093126	0	0	1/276	2/18122	2224	FDPS	1
GO:0070663	regulation of leukocyte proliferation	1.14231143918798	0	0	1/276	1/18122	3087	HHEX	1
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	1.08680311358451	0	0	1/276	1/18122	3122	HLA-DRA	1
GO:0009087	methionine catabolic process	1.29915210211819	0	0	1/276	1/18122	4143	MAT1A	1
GO:0006049	UDP-N-acetylglucosamine catabolic process	1.2039582490456	0	0	1/276	1/18122	4245	MGAT1	1
GO:0002149	hypochlorous acid biosynthetic process	1.23632827469618	0	0	1/276	1/18122	4353	MPO	1
GO:1990268	response to gold nanoparticle	1.23632827469618	0	0	1/276	1/18122	4353	MPO	1
GO:0031645	negative regulation of nervous system process	1.14885263048438	0	0	1/276	1/18122	4887	NPY2R	1
GO:0035494	SNARE complex disassembly	1.25502123658429	0	0	1/276	3/18122	63908	NAPB	1
GO:0072214	metanephric cortex development	1.18062247822846	0	0	1/276	1/18122	5311	PKD2	1
GO:0072219	metanephric cortical collecting duct development	1.18062247822846	0	0	1/276	1/18122	5311	PKD2	1
GO:0072235	metanephric distal tubule development	1.18062247822846	0	0	1/276	1/18122	5311	PKD2	1
GO:0060121	vestibular receptor cell stereocilium organization	0.895238445785292	0	0	1/276	1/18122	5357	PLS1	1
GO:0043538	regulation of actin phosphorylation	0.926073055379023	0	0	1/276	1/18122	5756	TWF1	1
GO:0031034	myosin filament assembly	1.38053522049974	0	0	1/276	1/18122	5910	RAP1GDS1	1
GO:0042137	sequestering of neurotransmitter	1.29078027635258	0	0	1/276	1/18122	6571	SLC18A2	1
GO:0006638	neutral lipid metabolic process	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:0010517	regulation of phospholipase activity	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:0035543	positive regulation of SNARE complex assembly	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:0050812	regulation of acyl-CoA biosynthetic process	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:0051585	negative regulation of dopamine uptake involved in synaptic transmission	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:0051622	negative regulation of norepinephrine uptake	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:1903284	positive regulation of glutathione peroxidase activity	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:1904307	response to desipramine	0.895908068497932	0	0	1/276	1/18122	6622	SNCA	1
GO:0007057	spindle assembly involved in female meiosis I	1.10330260899302	0	0	1/276	3/18122	9133	CCNB2	1
GO:0033316	meiotic spindle assembly checkpoint signaling	2.08090253928699	0	0	1/276	1/18122	7272	TTK	1
GO:1903096	protein localization to meiotic spindle midzone	2.08090253928699	0	0	1/276	1/18122	7272	TTK	1
GO:2000612	regulation of thyroid-stimulating hormone secretion	1.78033973762312	0	0	1/276	1/18122	7849	PAX8	1
GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	1.42195293215992	0	0	2/276	2/18122	55140/8518	ELP3/ELP1	2
GO:2000454	positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation	1.33160251140628	0	0	1/276	1/18122	8772	FADD	1
GO:0032901	positive regulation of neurotrophin production	1.16115150109459	0	0	1/276	1/18122	9001	HAP1	1
GO:0008315	G2/MI transition of meiotic cell cycle	1.10330260899302	0	0	1/276	1/18122	9133	CCNB2	1
GO:0044546	NLRP3 inflammasome complex assembly	1.2367488994497	0	0	1/276	1/18122	9447	AIM2	1
GO:0016482	cytosolic transport	1.00396187641695	0	0	1/276	2/18122	10772	SRSF10	1
GO:0015961	diadenosine polyphosphate catabolic process	1.19928482660555	0	0	1/276	1/18122	11165	NUDT3	1
GO:0071544	diphosphoinositol polyphosphate catabolic process	1.19928482660555	0	0	1/276	1/18122	11165	NUDT3	1
GO:0110154	RNA decapping	1.19928482660555	0	0	1/276	1/18122	11165	NUDT3	1
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	1.79155903376501	0	0	1/276	1/18122	53918	PELO	1
GO:0070651	nonfunctional rRNA decay	1.79155903376501	0	0	1/276	1/18122	53918	PELO	1
GO:0071025	RNA surveillance	1.79155903376501	0	0	1/276	1/18122	53918	PELO	1
GO:0090646	mitochondrial tRNA processing	1.06712880110931	0	0	1/276	2/18122	54931	TRMT10C	1
GO:0110156	methylguanosine-cap decapping	0.968348866070411	0	0	1/276	2/18122	83594	NUDT12	1
GO:0046293	formaldehyde biosynthetic process	1.04975441741401	0	0	1/276	1/18122	55818	KDM3A	1
GO:0000414	regulation of histone H3-K36 methylation	0.95317835832458	0	0	1/276	1/18122	64324	NSD1	1
GO:0015689	molybdate ion transport	1.32232556276518	0	0	1/276	1/18122	84975	MFSD5	1
GO:0009593	detection of chemical stimulus	0.950788808710218	0	0	1/276	1/18122	644168	DRGX	1
GO:0106040	regulation of GABA-A receptor activity	1.10210334925344	0	0	1/276	1/18122	729956	SHISA7	1
GO:0007094	mitotic spindle assembly checkpoint signaling	5.02923564818222	1.41393913308328e-06	3.99391897981317e-05	4/276	24/18122	7272/11130/8379/9319	TTK/ZWINT/MAD1L1/TRIP13	4
GO:0045945	positive regulation of transcription by RNA polymerase III	1.8757904417236	1.77748960662354e-06	4.95646140308487e-05	3/276	11/18122	57680/1050/367	CHD8/CEBPA/AR	3
GO:0006363	termination of RNA polymerase I transcription	2.58878459406497	3.49498936808343e-06	8.63818394952438e-05	2/276	3/18122	7270/30834	TTF1/POLR1H	2
GO:0014044	Schwann cell development	1.68856417055485	1.38219798636103e-05	0.000303664709124771	2/276	4/18122	1020/9968	CDK5/MED12	2
GO:1903421	regulation of synaptic vesicle recycling	1.36196335814444	1.38219798636103e-05	0.000303664709124771	2/276	4/18122	6622/1020	SNCA/CDK5	2
GO:0031587	positive regulation of inositol 1,4,5-trisphosphate-sensitive calcium-release channel activity	1.77473280774146	1.38219798636103e-05	0.000303664709124771	2/276	4/18122	5311/9001	PKD2/HAP1	2
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	2.15565713721818	1.38219798636103e-05	0.000303664709124771	2/276	14/18122	84365/54680	NIFK/ZNHIT6	2
GO:0002181	cytoplasmic translation	2.84773995079724	1.68297470904505e-05	0.000362422771502275	4/276	86/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
GO:0060315	negative regulation of ryanodine-sensitive calcium-release channel activity	2.32234649999466	2.36683422199661e-05	0.000504692591455159	3/276	12/18122	5311/10345/2280	PKD2/TRDN/FKBP1A	3
GO:0045920	negative regulation of exocytosis	1.72922623616883	3.41647489763905e-05	0.000657595832067694	2/276	5/18122	6622/29091	SNCA/STXBP6	2
GO:0034501	protein localization to kinetochore	2.48815333289295	3.41647489763905e-05	0.000657595832067694	2/276	12/18122	57082/7272	KNL1/TTK	2
GO:1902513	regulation of organelle transport along microtubule	1.98455605467301	3.41647489763905e-05	0.000657595832067694	2/276	5/18122	3916/9001	LAMP1/HAP1	2
GO:0072284	metanephric S-shaped body morphogenesis	2.24398974168879	3.41647489763905e-05	0.000657595832067694	2/276	5/18122	5311/7849	PKD2/PAX8	2
GO:0048148	behavioral response to cocaine	2.01613097930022	4.67243755786616e-05	0.000891451902487623	3/276	14/18122	6622/8772/1020	SNCA/FADD/CDK5	3
GO:0032025	response to cobalt ion	2.52727151753466	6.75584650118315e-05	0.0011946313935019	2/276	6/18122	841/836	CASP8/CASP3	2
