ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa05221	Acute myeloid leukemia	3.08590546725078	7.23142361290881e-05	0.00155771977497741	7/395	67/18122	1147/4353/1050/4893/8900/51176/5894	CHUK/MPO/CEBPA/NRAS/CCNA1/LEF1/RAF1	7
KEGG_hsa05216	Thyroid cancer	3.2425046815389	9.81090163317028e-05	0.00195100390854031	5/395	37/18122	7170/4893/7849/51176/10342	TPM3/NRAS/PAX8/LEF1/TFG	5
KEGG_hsa04210	Apoptosis	2.4626040653258	0.000131190696996222	0.00253506729195641	10/395	136/18122	841/1147/836/4893/8772/1616/317/5894/1520/468	CASP8/CHUK/CASP3/NRAS/FADD/DAXX/APAF1/RAF1/CTSS/ATF4	10
KEGG_hsa04914	Progesterone-mediated oocyte maturation	2.05622129036742	0.000349987688597585	0.00403062052847257	7/395	102/18122	8379/245711/9133/8900/729597/5894/3326	MAD1L1/SPDYA/CCNB2/CCNA1/SPDYE6/RAF1/HSP90AB1	7
KEGG_hsa04215	Apoptosis	3.82424873295725	0.000436134473280213	0.00403062052847257	4/395	32/18122	841/836/8772/317	CASP8/CASP3/FADD/APAF1	4
KEGG_hsa05161	Hepatitis B	2.48103747936103	0.000570139607617399	0.00469694949472892	10/395	162/18122	841/1147/836/4893/8772/8900/317/23118/5894/468	CASP8/CHUK/CASP3/NRAS/FADD/CCNA1/APAF1/TAB2/RAF1/ATF4	10
KEGG_hsa04657	IL-17 signaling pathway	2.55459374701937	0.000667458946571809	0.00546443025417668	7/395	94/18122	841/1147/836/29761/8772/23118/3326	CASP8/CHUK/CASP3/USP25/FADD/TAB2/HSP90AB1	7
KEGG_hsa05215	Prostate cancer	0.343659323204731	0.00103255469902303	0.00749971534367493	7/395	97/18122	1147/4893/51176/367/5894/468/3326	CHUK/NRAS/LEF1/AR/RAF1/ATF4/HSP90AB1	7
KEGG_hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	-0.0932677622222528	0.00148867282916385	0.00779329122518448	2/395	11/18122	154807/10229	VKORC1L1/COQ7	2
KEGG_hsa04668	TNF signaling pathway	2.43353670825922	0.00314754680475222	0.0123828637767797	7/395	112/18122	841/1906/1147/836/8772/23118/468	CASP8/EDN1/CHUK/CASP3/FADD/TAB2/ATF4	7
KEGG_hsa04115	p53 signaling pathway	2.48136968791182	0.00418403618428118	0.015404500196947	5/395	73/18122	841/836/9133/317/51512	CASP8/CASP3/CCNB2/APAF1/GTSE1	5
KEGG_hsa04932	Non-alcoholic fatty liver disease	-0.793827949681439	0.00456217363560676	0.0154502478278023	8/395	155/18122	841/836/1050/4731/4728/468/1345/4710	CASP8/CASP3/CEBPA/NDUFV3/NDUFS8/ATF4/COX6C/NDUFB4	8
KEGG_hsa05146	Amoebiasis	-2.70739858615871	0.00592845763351614	0.0194749833261005	6/395	102/18122	836/81/1282/5052/5332/5269	CASP3/ACTN4/COL4A1/PRDX1/PLCB4/SERPINB6	6
KEGG_hsa04926	Relaxin signaling pathway	-1.91103676554588	0.00670724994062937	0.0200767918942071	7/395	129/18122	1906/4893/5894/59/1282/5332/468	EDN1/NRAS/RAF1/ACTA2/COL4A1/PLCB4/ATF4	7
