ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_5619055	Defective SLC24A4 causes hypomineralized amelogenesis imperfecta (AI)	1.15063589977915	0	0	1/209	1/18122	123041	SLC24A4	1
REACTOME_4085023	Defective GFPT1 causes CMSTA1	1.13959332876399	0	0	1/209	1/18122	2673	GFPT1	1
REACTOME_5579024	Defective MAT1A causes MATD	1.66114538115909	0	0	1/209	1/18122	4143	MAT1A	1
REACTOME_9629232	Defective Base Excision Repair Associated with NEIL3	1.50811057802148	0	0	1/209	1/18122	55247	NEIL3	1
REACTOME_9636003	NEIL3-mediated resolution of ICLs	1.50811057802148	0	0	1/209	2/18122	55247	NEIL3	1
REACTOME_5619095	Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)	1.38470032746935	0	0	1/209	1/18122	6578	SLCO2A1	1
REACTOME_170145	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	1.28371791942731	0	0	1/209	3/18122	8900	CCNA1	1
REACTOME_933543	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	3.37862620456224	2.32198349954288e-07	6.93169172568455e-06	4/209	13/18122	841/1147/89122/8772	CASP8/CHUK/TRIM4/FADD	4
REACTOME_204626	Hypusine synthesis from eIF5A-lysine	1.98880805595087	5.99755704262369e-06	0.00014183832954049	2/209	4/18122	1984/1725	EIF5A/DHPS	2
REACTOME_75157	FasL/ CD95L signaling	2.49508578504345	1.48661079497117e-05	0.000326158826221988	2/209	5/18122	841/8772	CASP8/FADD	2
REACTOME_9693928	Defective RIPK1-mediated regulated necrosis	2.49508578504345	1.48661079497117e-05	0.000326158826221988	2/209	5/18122	841/8772	CASP8/FADD	2
REACTOME_9013957	TLR3-mediated TICAM1-dependent programmed cell death	2.49508578504345	2.94789591665111e-05	0.000603159378002436	2/209	6/18122	841/8772	CASP8/FADD	2
REACTOME_111459	Activation of caspases through apoptosome-mediated cleavage	2.55104067085686	2.94789591665111e-05	0.000603159378002436	2/209	6/18122	836/317	CASP3/APAF1	2
REACTOME_111463	SMAC (DIABLO) binds to IAPs 	2.55104067085686	5.11489883086682e-05	0.000970232371980049	2/209	9/18122	836/317	CASP3/APAF1	2
REACTOME_111464	SMAC(DIABLO)-mediated dissociation of IAP:caspase complexes 	2.55104067085686	5.11489883086682e-05	0.000970232371980049	2/209	9/18122	836/317	CASP3/APAF1	2
REACTOME_446210	Synthesis of UDP-N-acetyl-glucosamine	1.72028809076583	8.11420312382651e-05	0.00122991531405371	2/209	8/18122	2673/5238	GFPT1/PGM3	2
REACTOME_75158	TRAIL  signaling	2.49508578504345	8.11420312382651e-05	0.00122991531405371	2/209	8/18122	841/8772	CASP8/FADD	2
REACTOME_2562578	TRIF-mediated programmed cell death	2.49508578504345	0.000120677963871088	0.00122991531405371	2/209	10/18122	841/8772	CASP8/FADD	2
REACTOME_9670613	Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations	1.20634376665905	0.000132379682347352	0.00122991531405371	1/209	2/18122	1616	DAXX	1
REACTOME_9670615	Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations	1.20634376665905	0.000132379682347352	0.00122991531405371	1/209	2/18122	1616	DAXX	1
REACTOME_8941413	Events associated with phagocytolytic activity of PMN cells	1.61503312771305	0.000132379682347352	0.00122991531405371	1/209	2/18122	4353	MPO	1
REACTOME_964739	N-glycan trimming and elongation in the cis-Golgi	1.33854999619222	0.000132379682347352	0.00122991531405371	1/209	2/18122	4245	MGAT1	1
REACTOME_211736	Stimulation of the cell death response by PAK-2p34	2.23939532404234	0.000132379682347352	0.00122991531405371	1/209	2/18122	836	CASP3	1
REACTOME_69478	G2/M DNA replication checkpoint	1.33679841596223	0.000132379682347352	0.00122991531405371	1/209	5/18122	9133	CCNB2	1
