ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:1901341	positive regulation of store-operated calcium channel activity	-0.991311192516121	0	0	1/83	1/18122	844	CASQ1	1
GO:0045933	positive regulation of muscle contraction	-1.13063485816354	0	0	1/83	1/18122	2023	ENO1	1
GO:0070663	regulation of leukocyte proliferation	-1.09469891919712	0	0	1/83	1/18122	3087	HHEX	1
GO:0002504	antigen processing and presentation of peptide or polysaccharide antigen via MHC class II	-0.882534588719688	0	0	1/83	1/18122	3122	HLA-DRA	1
GO:0072214	metanephric cortex development	-0.699585238109655	0	0	1/83	1/18122	5311	PKD2	1
GO:0072219	metanephric cortical collecting duct development	-0.699585238109655	0	0	1/83	1/18122	5311	PKD2	1
GO:0072235	metanephric distal tubule development	-0.699585238109655	0	0	1/83	1/18122	5311	PKD2	1
GO:0002926	tRNA wobble base 5-methoxycarbonylmethyl-2-thiouridinylation	-1.52588069171042	0	0	2/83	2/18122	55140/8518	ELP3/ELP1	2
GO:0016482	cytosolic transport	-0.718385758832612	0	0	1/83	2/18122	10772	SRSF10	1
GO:0070481	nuclear-transcribed mRNA catabolic process, non-stop decay	-1.10120795616239	0	0	1/83	1/18122	53918	PELO	1
GO:0070651	nonfunctional rRNA decay	-1.10120795616239	0	0	1/83	1/18122	53918	PELO	1
GO:0071025	RNA surveillance	-1.10120795616239	0	0	1/83	1/18122	53918	PELO	1
GO:0110156	methylguanosine-cap decapping	-0.723108594956253	0	0	1/83	2/18122	83594	NUDT12	1
GO:0016116	carotenoid metabolic process	0.792861251551573	0	0	1/83	1/18122	83875	BCO2	1
GO:0016119	carotene metabolic process	0.792861251551573	0	0	1/83	1/18122	83875	BCO2	1
GO:0016122	xanthophyll metabolic process	0.792861251551573	0	0	1/83	1/18122	83875	BCO2	1
GO:1904050	positive regulation of spontaneous neurotransmitter secretion	0.95873573309921	0	0	1/83	1/18122	112755	STX1B	1
GO:1905302	negative regulation of macropinocytosis	0.95873573309921	0	0	1/83	1/18122	112755	STX1B	1
GO:0002181	cytoplasmic translation	-3.12987351123893	4.4187102803484e-08	1.1749752336381e-06	4/83	86/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	-1.7079401351917	3.69360073696916e-07	6.75236384727175e-06	2/83	14/18122	84365/54680	NIFK/ZNHIT6	2
GO:0045214	sarcomere organization	-1.09837694421078	6.0157055694826e-07	1.00548221661352e-05	4/83	37/18122	844/51804/7273/3880	CASQ1/SIX4/TTN/KRT19	4
GO:0072075	metanephric mesenchyme development	-1.21953441705863	5.10291622442143e-06	6.78455907110577e-05	2/83	8/18122	5311/51804	PKD2/SIX4	2
GO:0071103	DNA conformation change	-1.09469891919712	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	3087	HHEX	1
GO:0044869	negative regulation by host of viral exo-alpha-sialidase activity	-0.770821349641246	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	325	APCS	1
GO:0044871	negative regulation by host of viral glycoprotein metabolic process	-0.770821349641246	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	325	APCS	1
GO:1903016	negative regulation of exo-alpha-sialidase activity	-0.770821349641246	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	325	APCS	1
GO:1903019	negative regulation of glycoprotein metabolic process	-0.770821349641246	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	325	APCS	1
GO:0000076	DNA replication checkpoint signaling	-2.00847688535013	2.07254351779553e-05	0.000147858287550047	1/83	10/18122	5883	RAD9A	1
GO:0071932	replication fork reversal	-0.882928158396658	2.07254351779553e-05	0.000147858287550047	1/83	3/18122	57697	FANCM	1
GO:0002469	myeloid dendritic cell antigen processing and presentation	-0.882534588719688	2.07254351779553e-05	0.000147858287550047	1/83	3/18122	3122	HLA-DRA	1
GO:0002491	antigen processing and presentation of endogenous peptide antigen via MHC class II	-0.882534588719688	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	3122	HLA-DRA	1
GO:0016072	rRNA metabolic process	-1.42575156671006	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	84365	NIFK	1
GO:0072164	mesonephric tubule development	-0.699585238109655	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	5311	PKD2	1
GO:0198738	cell-cell signaling by wnt	-0.699585238109655	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	5311	PKD2	1
GO:0061441	renal artery morphogenesis	-0.699585238109655	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	5311	PKD2	1
GO:0072208	metanephric smooth muscle tissue development	-0.699585238109655	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	5311	PKD2	1
GO:0061197	fungiform papilla morphogenesis	-0.909600072659017	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	51804	SIX4	1
GO:0072095	regulation of branch elongation involved in ureteric bud branching	-0.909600072659017	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	51804	SIX4	1
GO:0009258	10-formyltetrahydrofolate catabolic process	-0.867972510671793	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	160428	ALDH1L2	1
GO:0019677	NAD catabolic process	-0.723108594956253	2.07254351779553e-05	0.000147858287550047	1/83	3/18122	83594	NUDT12	1
GO:1903422	negative regulation of synaptic vesicle recycling	0.95873573309921	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	112755	STX1B	1
GO:0098528	skeletal muscle fiber differentiation	-0.909600072659017	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	51804	SIX4	1
GO:0016121	carotene catabolic process	0.792861251551573	2.07254351779553e-05	0.000147858287550047	1/83	2/18122	83875	BCO2	1
GO:0014809	regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion	-0.991311192516121	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	844	CASQ1	1
GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	-0.882534588719688	6.19910119081028e-05	0.000315345582315132	1/83	4/18122	3122	HLA-DRA	1
GO:0110155	NAD-cap decapping	-0.723108594956253	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	83594	NUDT12	1
GO:0048254	snoRNA localization	-0.827888952801913	6.19910119081028e-05	0.000315345582315132	1/83	6/18122	54680	ZNHIT6	1
GO:0032831	positive regulation of CD4-positive, CD25-positive, alpha-beta regulatory T cell differentiation	-0.882534588719688	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	3122	HLA-DRA	1
GO:0045622	regulation of T-helper cell differentiation	-0.882534588719688	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	3122	HLA-DRA	1
GO:0000470	maturation of LSU-rRNA	-0.904392843086797	6.19910119081028e-05	0.000315345582315132	1/83	13/18122	6130	RPL7A	1
GO:0060025	regulation of synaptic activity	0.95873573309921	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	112755	STX1B	1
GO:0030241	skeletal muscle myosin thick filament assembly	-0.754412521570646	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	7273	TTN	1
GO:0071464	cellular response to hydrostatic pressure	-0.699585238109655	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	5311	PKD2	1
GO:0072218	metanephric ascending thin limb development	-0.699585238109655	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	5311	PKD2	1
GO:0003127	detection of nodal flow	-0.699585238109655	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	5311	PKD2	1
GO:0030910	olfactory placode formation	-0.909600072659017	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	51804	SIX4	1
GO:0061055	myotome development	-0.909600072659017	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	51804	SIX4	1
GO:0006391	transcription initiation from mitochondrial promoter	-0.813932366564742	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	7019	TFAM	1
GO:0006363	termination of RNA polymerase I transcription	-1.1423208501105	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	7270	TTF1	1
GO:0048769	sarcomerogenesis	-0.754412521570646	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	7273	TTN	1
GO:0045003	double-strand break repair via synthesis-dependent strand annealing	-0.882928158396658	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	57697	FANCM	1
GO:0070966	nuclear-transcribed mRNA catabolic process, no-go decay	-1.10120795616239	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	53918	PELO	1
GO:0006742	NADP catabolic process	-0.723108594956253	6.19910119081028e-05	0.000315345582315132	1/83	3/18122	83594	NUDT12	1
GO:0060159	regulation of dopamine receptor signaling pathway	-0.724894795797887	0.000123612663742509	0.000527835097002683	1/83	4/18122	85397	RGS8	1
GO:0044793	negative regulation by host of viral process	-0.770821349641246	0.000123612663742509	0.000527835097002683	1/83	4/18122	325	APCS	1
GO:0035502	metanephric part of ureteric bud development	-0.699585238109655	0.000123612663742509	0.000527835097002683	1/83	4/18122	5311	PKD2	1
GO:0061333	renal tubule morphogenesis	-0.699585238109655	0.000123612663742509	0.000527835097002683	1/83	4/18122	5311	PKD2	1
