ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_5619055	Defective SLC24A4 causes hypomineralized amelogenesis imperfecta (AI)	0.895675408119799	0	0	1/276	1/18122	123041	SLC24A4	1
REACTOME_4085023	Defective GFPT1 causes CMSTA1	1.14699364967465	0	0	1/276	1/18122	2673	GFPT1	1
REACTOME_5579024	Defective MAT1A causes MATD	1.29915210211819	0	0	1/276	1/18122	4143	MAT1A	1
REACTOME_9629232	Defective Base Excision Repair Associated with NEIL3	1.49767432117185	0	0	1/276	1/18122	55247	NEIL3	1
REACTOME_9636003	NEIL3-mediated resolution of ICLs	1.49767432117185	0	0	1/276	2/18122	55247	NEIL3	1
REACTOME_5619095	Defective SLCO2A1 causes primary, autosomal recessive hypertrophic osteoarthropathy 2 (PHOAR2)	0.924163256233236	0	0	1/276	1/18122	6578	SLCO2A1	1
REACTOME_170145	Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes	1.20157690038459	0	0	1/276	3/18122	8900	CCNA1	1
REACTOME_933543	NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10	2.97142966075005	9.20404877915558e-07	2.63405343350834e-05	4/276	13/18122	841/1147/89122/8772	CASP8/CHUK/TRIM4/FADD	4
REACTOME_204626	Hypusine synthesis from eIF5A-lysine	1.98493559308121	1.38219798636103e-05	0.000303664709124771	2/276	4/18122	1984/1725	EIF5A/DHPS	2
REACTOME_156902	Peptide chain elongation	2.84773995079724	1.68297470904505e-05	0.000362422771502275	4/276	90/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_192823	Viral mRNA Translation	2.84773995079724	2.64945804479904e-05	0.000554093389176721	4/276	100/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	2.84773995079724	2.64945804479904e-05	0.000554093389176721	4/276	95/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_72764	Eukaryotic Translation Termination	2.84773995079724	3.27079275212438e-05	0.000657595832067694	4/276	96/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_75157	FasL/ CD95L signaling	2.00918094647427	3.41647489763905e-05	0.000657595832067694	2/276	5/18122	841/8772	CASP8/FADD	2
REACTOME_9693928	Defective RIPK1-mediated regulated necrosis	2.00918094647427	3.41647489763905e-05	0.000657595832067694	2/276	5/18122	841/8772	CASP8/FADD	2
REACTOME_72689	Formation of a pool of free 40S subunits	2.84773995079724	4.84758657804546e-05	0.000916826157152076	4/276	101/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_2408557	Selenocysteine synthesis	2.84773995079724	5.82837148887024e-05	0.0010834793152387	4/276	93/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_9013957	TLR3-mediated TICAM1-dependent programmed cell death	2.00918094647427	6.75584650118315e-05	0.0011946313935019	2/276	6/18122	841/8772	CASP8/FADD	2
REACTOME_111459	Activation of caspases through apoptosome-mediated cleavage	2.20998264673527	6.75584650118315e-05	0.0011946313935019	2/276	6/18122	836/317	CASP3/APAF1	2
REACTOME_156827	L13a-mediated translational silencing of Ceruloplasmin expression	2.84773995079724	8.2433486070396e-05	0.00142295898573898	4/276	111/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
