ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
CORUM_5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)	-2.01519689277059	8.5072967143528e-10	3.12946986277978e-08	3/67	25/18122	51187/6164/6130	RSL24D1/RPL34/RPL7A	3
CORUM_306	Ribosome, cytoplasmic	-3.12987351123893	1.73147360139598e-09	5.94472603145952e-08	4/67	80/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
CORUM_2716	Elongator core complex	-1.52588069171042	4.83042802221622e-08	1.1307592870188e-06	2/67	3/18122	55140/8518	ELP3/ELP1	2
CORUM_1380	Elongator holo complex	-1.52588069171042	1.92705259207394e-07	3.42217960316579e-06	2/67	4/18122	55140/8518	ELP3/ELP1	2
CORUM_338	40S ribosomal subunit, cytoplasmic	-2.58997053037137	4.80487053511333e-07	7.98228492123666e-06	2/67	31/18122	6218/6208	RPS17/RPS14	2
CORUM_6332	Elongator complex (ELP1, ELP2, ELP3, ELP4, ELP5, ELP6)	-1.52588069171042	9.5842901709701e-07	1.4957301327423e-05	2/67	6/18122	55140/8518	ELP3/ELP1	2
CORUM_305	40S ribosomal subunit, cytoplasmic	-2.58997053037137	1.67280926052673e-06	2.53381402697431e-05	2/67	33/18122	6218/6208	RPS17/RPS14	2
CORUM_308	60S ribosomal subunit, cytoplasmic	-1.53992232742694	2.6694081500553e-06	3.81873665910688e-05	2/67	47/18122	6164/6130	RPL34/RPL7A	2
CORUM_3055	Nop56p-associated pre-rRNA complex	-2.78499324882967	6.44047803064463e-06	8.72854259416311e-05	3/67	104/18122	6130/6218/6208	RPL7A/RPS17/RPS14	3
CORUM_94	SNF2H-BAZ1A complex	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_236	WICH complex	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_921	Remodeling and spacing factor (RSF) complex	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_925	SNF2H-BAZ1A complex	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_1071	PKD2-FPC complex	-0.699585238109655	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	5311	PKD2	1
CORUM_1458	SNF2h-HDAC12 complex	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_1927	PKD2-PACS1 complex	-0.699585238109655	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	5311	PKD2	1
CORUM_5694	Nucleolar remodeling complex (NoRC complex)	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_6432	TTN-TCAP complex	-0.754412521570646	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	7273	TTN	1
CORUM_7387	RSF complex	-0.801489509854379	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	8467	SMARCA5	1
CORUM_7533	Ubiquitin E3 ligase (CUL3, KLHL42)	-0.901032363537283	1.34657470403935e-05	9.76740806451081e-05	1/67	2/18122	57542	KLHL42	1
CORUM_7542	KNL1-MIS12-NDC80-SPC24-ZWINT complex	-1.46616814507584	1.34657470403935e-05	9.76740806451081e-05	1/67	5/18122	57082	KNL1	1
CORUM_267	9-1-1 complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	5883	RAD9A	1
CORUM_268	9-1-1-RAD17-RFC complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	8/18122	5883	RAD9A	1
CORUM_271	9-1-1 complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	5883	RAD9A	1
CORUM_274	9-1-1-RAD17-RFC complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	8/18122	5883	RAD9A	1
CORUM_275	9-1-1 complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	5883	RAD9A	1
CORUM_276	9-1-1 complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	5883	RAD9A	1
CORUM_2809	9-1-1 complex	-2.00847688535013	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	5883	RAD9A	1
CORUM_6411	TRIM31-MAGEA1-NSE4 complex	-0.719293996548697	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	4100	MAGEA1	1
CORUM_49	DNMT3B complex	-0.801489509854379	8.04085598622652e-05	0.000333954905879569	1/67	7/18122	8467	SMARCA5	1
CORUM_234	HuCHRAC complex	-0.801489509854379	8.04085598622652e-05	0.000333954905879569	1/67	4/18122	8467	SMARCA5	1
CORUM_2196	9-1-1-LIG1 complex	-2.00847688535013	8.04085598622652e-05	0.000333954905879569	1/67	4/18122	5883	RAD9A	1
CORUM_2197	9-1-1-FEN1 complex	-2.00847688535013	8.04085598622652e-05	0.000333954905879569	1/67	4/18122	5883	RAD9A	1
CORUM_2198	9-1-1-POLB complex	-2.00847688535013	8.04085598622652e-05	0.000333954905879569	1/67	4/18122	5883	RAD9A	1
CORUM_2808	9-1-1-APE1 complex	-2.00847688535013	8.04085598622652e-05	0.000333954905879569	1/67	4/18122	5883	RAD9A	1
