ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0072432	response to G1 DNA damage checkpoint signaling	1.12672302185668	0	0	1/209	1/18122	317	APAF1	1
GO:0019102	male somatic sex determination	1.31528444139822	0	0	1/209	1/18122	367	AR	1
GO:0060520	activation of prostate induction by androgen receptor signaling pathway	1.31528444139822	0	0	1/209	1/18122	367	AR	1
GO:2000986	negative regulation of behavioral fear response	1.36025435991166	0	0	1/209	1/18122	885	CCK	1
GO:0045023	G0 to G1 transition	2.1556621734826	0	0	1/209	1/18122	1018	CDK3	1
GO:0034352	positive regulation of glial cell apoptotic process	1.15124514507654	0	0	1/209	1/18122	1020	CDK5	1
GO:0010034	response to acetate	1.37693244992765	0	0	1/209	1/18122	1147	CHUK	1
GO:0008216	spermidine metabolic process	1.47684867869926	0	0	1/209	1/18122	1725	DHPS	1
GO:0031583	phospholipase D-activating G protein-coupled receptor signaling pathway	1.48865280633615	0	0	1/209	1/18122	1906	EDN1	1
GO:0042313	protein kinase C deactivation	1.48865280633615	0	0	1/209	1/18122	1906	EDN1	1
GO:0043179	rhythmic excitation	1.48865280633615	0	0	1/209	1/18122	1906	EDN1	1
GO:1902251	negative regulation of erythrocyte apoptotic process	1.11853628817303	0	0	1/209	1/18122	2056	EPO	1
GO:0033384	geranyl diphosphate biosynthetic process	1.42376818216434	0	0	1/209	2/18122	2224	FDPS	1
GO:0045337	farnesyl diphosphate biosynthetic process	1.42376818216434	0	0	1/209	2/18122	2224	FDPS	1
GO:0009087	methionine catabolic process	1.66114538115909	0	0	1/209	1/18122	4143	MAT1A	1
GO:0006049	UDP-N-acetylglucosamine catabolic process	1.33854999619222	0	0	1/209	1/18122	4245	MGAT1	1
GO:0002149	hypochlorous acid biosynthetic process	1.61503312771305	0	0	1/209	1/18122	4353	MPO	1
GO:1990268	response to gold nanoparticle	1.61503312771305	0	0	1/209	1/18122	4353	MPO	1
GO:0031645	negative regulation of nervous system process	1.5086055898256	0	0	1/209	1/18122	4887	NPY2R	1
GO:0035494	SNARE complex disassembly	1.76342243545808	0	0	1/209	3/18122	63908	NAPB	1
GO:0060121	vestibular receptor cell stereocilium organization	1.13597593481075	0	0	1/209	1/18122	5357	PLS1	1
GO:0043538	regulation of actin phosphorylation	1.10353362272485	0	0	1/209	1/18122	5756	TWF1	1
GO:0031034	myosin filament assembly	1.58628436524256	0	0	1/209	1/18122	5910	RAP1GDS1	1
GO:0042137	sequestering of neurotransmitter	1.40792780443226	0	0	1/209	1/18122	6571	SLC18A2	1
GO:0006638	neutral lipid metabolic process	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:0010517	regulation of phospholipase activity	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:0035543	positive regulation of SNARE complex assembly	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:0050812	regulation of acyl-CoA biosynthetic process	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:0051585	negative regulation of dopamine uptake involved in synaptic transmission	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:0051622	negative regulation of norepinephrine uptake	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:1903284	positive regulation of glutathione peroxidase activity	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:1904307	response to desipramine	1.15867032213845	0	0	1/209	1/18122	6622	SNCA	1
GO:0007057	spindle assembly involved in female meiosis I	1.33679841596223	0	0	1/209	3/18122	9133	CCNB2	1
GO:0033316	meiotic spindle assembly checkpoint signaling	1.95819054146676	0	0	1/209	1/18122	7272	TTK	1
GO:1903096	protein localization to meiotic spindle midzone	1.95819054146676	0	0	1/209	1/18122	7272	TTK	1
GO:2000612	regulation of thyroid-stimulating hormone secretion	1.34841215444368	0	0	1/209	1/18122	7849	PAX8	1
GO:2000454	positive regulation of CD8-positive, alpha-beta cytotoxic T cell extravasation	1.64576193740005	0	0	1/209	1/18122	8772	FADD	1
GO:0032901	positive regulation of neurotrophin production	1.37761785088721	0	0	1/209	1/18122	9001	HAP1	1
GO:0008315	G2/MI transition of meiotic cell cycle	1.33679841596223	0	0	1/209	1/18122	9133	CCNB2	1
GO:0044546	NLRP3 inflammasome complex assembly	1.12630416571472	0	0	1/209	1/18122	9447	AIM2	1
GO:0015961	diadenosine polyphosphate catabolic process	1.76696367374914	0	0	1/209	1/18122	11165	NUDT3	1
GO:0071544	diphosphoinositol polyphosphate catabolic process	1.76696367374914	0	0	1/209	1/18122	11165	NUDT3	1
GO:0110154	RNA decapping	1.76696367374914	0	0	1/209	1/18122	11165	NUDT3	1
GO:0090646	mitochondrial tRNA processing	1.16624781052471	0	0	1/209	2/18122	54931	TRMT10C	1
GO:0046293	formaldehyde biosynthetic process	1.093062219176	0	0	1/209	1/18122	55818	KDM3A	1
GO:0000414	regulation of histone H3-K36 methylation	1.25889117355875	0	0	1/209	1/18122	64324	NSD1	1
GO:0015689	molybdate ion transport	1.96184601325109	0	0	1/209	1/18122	84975	MFSD5	1
GO:0009593	detection of chemical stimulus	1.15113091158328	0	0	1/209	1/18122	644168	DRGX	1
GO:0106040	regulation of GABA-A receptor activity	1.2219937552357	0	0	1/209	1/18122	729956	SHISA7	1
GO:0007094	mitotic spindle assembly checkpoint signaling	5.09775901225495	3.57814266879037e-07	1.05093512901085e-05	4/209	24/18122	7272/11130/8379/9319	TTK/ZWINT/MAD1L1/TRIP13	4
GO:0045945	positive regulation of transcription by RNA polymerase III	2.39965735597938	5.85586976968406e-07	1.69262521438011e-05	3/209	11/18122	57680/1050/367	CHD8/CEBPA/AR	3
GO:0014044	Schwann cell development	1.81869250573423	5.99755704262369e-06	0.00014183832954049	2/209	4/18122	1020/9968	CDK5/MED12	2
GO:1903421	regulation of synaptic vesicle recycling	1.75058857044818	5.99755704262369e-06	0.00014183832954049	2/209	4/18122	6622/1020	SNCA/CDK5	2
GO:0045920	negative regulation of exocytosis	2.02889126193067	1.48661079497117e-05	0.000326158826221988	2/209	5/18122	6622/29091	SNCA/STXBP6	2
GO:1902513	regulation of organelle transport along microtubule	2.2013731353225	1.48661079497117e-05	0.000326158826221988	2/209	5/18122	3916/9001	LAMP1/HAP1	2
GO:0048148	behavioral response to cocaine	2.54901484471469	1.57170256194108e-05	0.000340722662535084	3/209	14/18122	6622/8772/1020	SNCA/FADD/CDK5	3
GO:0032025	response to cobalt ion	2.94497576432715	2.94789591665111e-05	0.000603159378002436	2/209	6/18122	841/836	CASP8/CASP3	2
GO:0048790	maintenance of presynaptic active zone structure	1.87603255633312	2.94789591665111e-05	0.000603159378002436	2/209	6/18122	1488/26059	CTBP2/ERC2	2
GO:0030521	androgen receptor signaling pathway	2.32928487730469	3.63672533603042e-05	0.000735830759656823	3/209	18/18122	55818/1616/367	KDM3A/DAXX/AR	3
GO:1901216	positive regulation of neuron death	3.172173678647	4.76407149771772e-05	0.000953337823883952	4/209	38/18122	841/6622/54434/1616	CASP8/SNCA/SSH1/DAXX	4
GO:0036462	TRAIL-activated apoptotic signaling pathway	2.49508578504345	5.11489883086682e-05	0.000970232371980049	2/209	7/18122	841/8772	CASP8/FADD	2
GO:1990834	response to odorant	1.70533985412253	5.11489883086682e-05	0.000970232371980049	2/209	7/18122	123041/3566	SLC24A4/IL4R	2
GO:0045063	T-helper 1 cell differentiation	2.61758629575925	5.11489883086682e-05	0.000970232371980049	2/209	7/18122	84766/51176	CRACR2A/LEF1	2
GO:0007589	body fluid secretion	2.2861856208334	8.11420312382651e-05	0.00122991531405371	2/209	8/18122	1906/4879	EDN1/NPPB	2
GO:0071548	response to dexamethasone	1.9758798512864	0.000120677963871088	0.00122991531405371	2/209	10/18122	1906/2056	EDN1/EPO	2
GO:0006048	UDP-N-acetylglucosamine biosynthetic process	1.72028809076583	0.000120677963871088	0.00122991531405371	2/209	9/18122	2673/5238	GFPT1/PGM3	2
GO:0051621	regulation of norepinephrine uptake	1.15867032213845	0.000132379682347352	0.00122991531405371	1/209	2/18122	6622	SNCA	1
GO:1903506	regulation of nucleic acid-templated transcription	1.5522808620821	0.000132379682347352	0.00122991531405371	1/209	2/18122	81	ACTN4	1
GO:0045720	negative regulation of integrin biosynthetic process	1.31528444139822	0.000132379682347352	0.00122991531405371	1/209	2/18122	367	AR	1
GO:0048638	regulation of developmental growth	1.31528444139822	0.000132379682347352	0.00122991531405371	1/209	2/18122	367	AR	1
GO:0060599	lateral sprouting involved in mammary gland duct morphogenesis	1.31528444139822	0.000132379682347352	0.00122991531405371	1/209	2/18122	367	AR	1
GO:0001554	luteolysis	2.23939532404234	0.000132379682347352	0.00122991531405371	1/209	3/18122	836	CASP3	1
GO:0008627	intrinsic apoptotic signaling pathway in response to osmotic stress	2.23939532404234	0.000132379682347352	0.00122991531405371	1/209	2/18122	836	CASP3	1
GO:0061847	response to cholecystokinin	1.37693244992765	0.000132379682347352	0.00122991531405371	1/209	2/18122	1147	CHUK	1
GO:0021630	olfactory nerve maturation	1.15063589977915	0.000132379682347352	0.00122991531405371	1/209	2/18122	123041	SLC24A4	1
GO:0072738	cellular response to diamide	1.20634376665905	0.000132379682347352	0.00122991531405371	1/209	2/18122	1616	DAXX	1
