ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
KEGG_hsa05216	Thyroid cancer	3.2425046815389	2.6892574153757e-06	6.8973771174636e-05	5/209	37/18122	7170/4893/7849/51176/10342	TPM3/NRAS/PAX8/LEF1/TFG	5
KEGG_hsa05221	Acute myeloid leukemia	3.83238050333085	8.73537283693555e-06	0.000203937358154611	6/209	67/18122	1147/4353/1050/4893/8900/51176	CHUK/MPO/CEBPA/NRAS/CCNA1/LEF1	6
KEGG_hsa04215	Apoptosis	3.82424873295725	2.1916131972742e-05	0.000469520897910156	4/209	32/18122	841/836/8772/317	CASP8/CASP3/FADD/APAF1	4
KEGG_hsa04210	Apoptosis	4.76540578503516	0.000133485291109052	0.00123389195487098	7/209	136/18122	841/1147/836/4893/8772/1616/317	CASP8/CHUK/CASP3/NRAS/FADD/DAXX/APAF1	7
KEGG_hsa04914	Progesterone-mediated oocyte maturation	3.71610378918392	0.000323665403542768	0.00219792146179692	5/209	102/18122	8379/245711/9133/8900/729597	MAD1L1/SPDYA/CCNB2/CCNA1/SPDYE6	5
KEGG_hsa04110	Cell cycle	4.4131707867901	0.000370035853298069	0.00219792146179692	5/209	126/18122	7272/8379/9133/8900/5000	TTK/MAD1L1/CCNB2/CCNA1/ORC4	5
KEGG_hsa05161	Hepatitis B	4.80093263407626	0.000423756576619834	0.00233836583643854	7/209	162/18122	841/1147/836/4893/8772/8900/317	CASP8/CHUK/CASP3/NRAS/FADD/CCNA1/APAF1	7
KEGG_hsa04657	IL-17 signaling pathway	4.39850895691706	0.000540889666585628	0.0029242287848688	5/209	94/18122	841/1147/836/29761/8772	CASP8/CHUK/CASP3/USP25/FADD	5
KEGG_hsa04114	Oocyte meiosis	3.7326858587129	0.00117654331310218	0.00459264101684012	5/209	131/18122	8379/245711/9133/729597/367	MAD1L1/SPDYA/CCNB2/SPDYE6/AR	5
KEGG_hsa01524	Platinum drug resistance	3.82424873295725	0.00128169278041236	0.00459264101684012	4/209	73/18122	841/836/8772/317	CASP8/CASP3/FADD/APAF1	4
KEGG_hsa04115	p53 signaling pathway	3.64679578854239	0.00128169278041236	0.00459264101684012	4/209	73/18122	841/836/9133/317	CASP8/CASP3/CCNB2/APAF1	4
KEGG_hsa05160	Hepatitis C	4.47936086371654	0.00166569290820088	0.00585565016570231	6/209	157/18122	841/1147/836/4893/8772/317	CASP8/CHUK/CASP3/NRAS/FADD/APAF1	6
KEGG_hsa04668	TNF signaling pathway	4.41113053215565	0.00190129532298665	0.00615297661427608	5/209	112/18122	841/1906/1147/836/8772	CASP8/EDN1/CHUK/CASP3/FADD	5
KEGG_hsa05164	Influenza A	4.61944200463357	0.00241330307656104	0.00762955712225287	6/209	172/18122	841/1147/836/8772/2224/317	CASP8/CHUK/CASP3/FADD/FDPS/APAF1	6
KEGG_hsa05134	Legionellosis	3.23011640086953	0.00301923300579176	0.00868566082708814	3/209	57/18122	841/836/317	CASP8/CASP3/APAF1	3
KEGG_hsa05152	Tuberculosis	4.74778928123112	0.00317880959815896	0.00913030327799285	6/209	180/18122	841/836/8844/8772/3916/317	CASP8/CASP3/KSR1/FADD/LAMP1/APAF1	6
KEGG_hsa05162	Measles	4.22100680372021	0.00446827757232837	0.011178383718988	5/209	139/18122	841/1147/836/8772/317	CASP8/CHUK/CASP3/FADD/APAF1	5
KEGG_hsa05215	Prostate cancer	2.92994188023204	0.0046557059520114	0.0115034471351598	4/209	97/18122	1147/4893/51176/367	CHUK/NRAS/LEF1/AR	4
KEGG_hsa05167	Kaposi sarcoma-associated herpesvirus infection	4.5503963022275	0.00590127726052155	0.0137244264258106	6/209	194/18122	841/1147/836/4893/8772/51176	CASP8/CHUK/CASP3/NRAS/FADD/LEF1	6
KEGG_hsa00130	Ubiquinone and other terpenoid-quinone biosynthesis	1.36109207219557	0.00679849581218779	0.0150792458879342	1/209	11/18122	154807	VKORC1L1	1
KEGG_hsa04622	RIG-I-like receptor signaling pathway	3.00881605736638	0.00709464218550454	0.0156598102058227	3/209	70/18122	841/1147/8772	CASP8/CHUK/FADD	3
KEGG_hsa04625	C-type lectin receptor signaling pathway	3.27194448619205	0.00711406914483986	0.0156836802817838	4/209	104/18122	841/1147/8844/4893	CASP8/CHUK/KSR1/NRAS	4
KEGG_hsa03020	RNA polymerase	1.15699489757063	0.00949648581076027	0.0188173021342703	1/209	31/18122	30834	POLR1H	1
KEGG_hsa05220	Chronic myeloid leukemia	2.45361449705527	0.0110462216323926	0.0210850834303846	3/209	76/18122	1488/1147/4893	CTBP2/CHUK/NRAS	3
KEGG_hsa04662	B cell receptor signaling pathway	2.34489048973046	0.0137515556702068	0.0254487630848035	3/209	82/18122	4794/1147/4893	NFKBIE/CHUK/NRAS	3
KEGG_hsa00900	Terpenoid backbone biosynthesis	1.42376818216434	0.0142823673173694	0.0257762050395734	1/209	22/18122	2224	FDPS	1
KEGG_hsa04621	NOD-like receptor signaling pathway	3.65327594794082	0.0144954916923811	0.026134940962204	5/209	184/18122	841/1147/414325/8772/9447	CASP8/CHUK/DEFB103A/FADD/AIM2	5
KEGG_hsa05210	Colorectal cancer	2.99546786057453	0.0155598636087769	0.0279157750064855	3/209	86/18122	836/4893/51176	CASP3/NRAS/LEF1	3
KEGG_hsa00520	Amino sugar and nucleotide sugar metabolism	1.72028809076583	0.0159523863407578	0.02807522314806	2/209	48/18122	2673/5238	GFPT1/PGM3	2
KEGG_hsa05030	Cocaine addiction	1.93949041806788	0.0178748246044312	0.0303569021957422	2/209	49/18122	6571/1020	SLC18A2/CDK5	2
KEGG_hsa05235	PD-L1 expression and PD-1 checkpoint pathway in cancer	2.34489048973046	0.0181940619112416	0.0307626617830742	3/209	89/18122	4794/1147/4893	NFKBIE/CHUK/NRAS	3
KEGG_hsa05202	Transcriptional misregulation in cancer	3.45549126337799	0.0182114440142277	0.0307634875231064	5/209	192/18122	4353/1050/5077/8900/7849	MPO/CEBPA/PAX3/CCNA1/PAX8	5
KEGG_hsa04623	Cytosolic DNA-sensing pathway	1.89709860411228	0.0188822791369842	0.0317971713621711	2/209	63/18122	1147/9447	CHUK/AIM2	2
KEGG_hsa04658	Th1 and Th2 cell differentiation	2.3208195686775	0.01889321219872	0.0317971713621711	3/209	92/18122	3566/4794/1147	IL4R/NFKBIE/CHUK	3
KEGG_hsa05222	Small cell lung cancer	3.05639354556381	0.0203409524853565	0.033551516735357	3/209	92/18122	1147/836/317	CHUK/CASP3/APAF1	3
KEGG_hsa05130	Pathogenic Escherichia coli infection	4.563469544861	0.0215186090225829	0.0353289917328587	5/209	197/18122	841/55930/1147/836/8772	CASP8/MYO5C/CHUK/CASP3/FADD	5
KEGG_hsa00670	One carbon pool by folate	1.16384890716625	0.0219423886050869	0.0353289917328587	1/209	20/18122	10797	MTHFD2	1
KEGG_hsa00770	Pantothenate and CoA biosynthesis	1.09576574518315	0.0240705102805348	0.0380159576937155	1/209	21/18122	1807	DPYS	1
KEGG_hsa05213	Endometrial cancer	1.82576261766011	0.0268006727224716	0.0411154381024607	2/209	58/18122	4893/51176	NRAS/LEF1	2
KEGG_hsa05416	Viral myocarditis	2.94497576432715	0.0268006727224716	0.0411154381024607	2/209	60/18122	841/836	CASP8/CASP3	2
KEGG_hsa04660	T cell receptor signaling pathway	2.34489048973046	0.0276884300558522	0.0424059134833531	3/209	104/18122	4794/1147/4893	NFKBIE/CHUK/NRAS	3
KEGG_hsa04933	AGE-RAGE signaling pathway in diabetic complications	3.13496142447468	0.0276884300558522	0.0424059134833531	3/209	100/18122	1906/836/4893	EDN1/CASP3/NRAS	3
KEGG_hsa04218	Cellular senescence	3.07437116848885	0.0278952630932903	0.0426867849520013	4/209	156/18122	286826/4893/9133/8900	LIN9/NRAS/CCNB2/CCNA1	4
KEGG_hsa04620	Toll-like receptor signaling pathway	3.00881605736638	0.0285903493303955	0.0429917639394303	3/209	104/18122	841/1147/8772	CASP8/CHUK/FADD	3
KEGG_hsa04916	Melanogenesis	2.5116938753757	0.0285903493303955	0.0429917639394303	3/209	101/18122	1906/4893/51176	EDN1/NRAS/LEF1	3
KEGG_hsa05142	Chagas disease	3.00881605736638	0.0285903493303955	0.0429917639394303	3/209	102/18122	841/1147/8772	CASP8/CHUK/FADD	3
