ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0072432	response to G1 DNA damage checkpoint signaling	1.12672302185668	0	0	1/395	1/18122	317	APAF1	1
GO:0019102	male somatic sex determination	1.31528444139822	0	0	1/395	1/18122	367	AR	1
GO:0060520	activation of prostate induction by androgen receptor signaling pathway	1.31528444139822	0	0	1/395	1/18122	367	AR	1
GO:0061395	positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance	-1.75694920417333	0	0	1/395	1/18122	468	ATF4	1
GO:0070982	L-asparagine metabolic process	-1.75694920417333	0	0	1/395	1/18122	468	ATF4	1
GO:0061586	positive regulation of transcription by transcription factor localization	-1.50224659203412	0	0	1/395	1/18122	688	KLF5	1
GO:0099156	cell-cell signaling via exosome	-1.50224659203412	0	0	1/395	1/18122	688	KLF5	1
GO:2000986	negative regulation of behavioral fear response	1.36025435991166	0	0	1/395	1/18122	885	CCK	1
GO:1904871	positive regulation of protein localization to Cajal body	-1.30161450003808	0	0	1/395	11/18122	51574	LARP7	1
GO:0045023	G0 to G1 transition	2.1556621734826	0	0	1/395	1/18122	1018	CDK3	1
GO:0034352	positive regulation of glial cell apoptotic process	1.15124514507654	0	0	1/395	1/18122	1020	CDK5	1
GO:0010034	response to acetate	1.37693244992765	0	0	1/395	1/18122	1147	CHUK	1
GO:0048034	heme O biosynthetic process	-1.61484273855761	0	0	1/395	1/18122	1352	COX10	1
GO:0008216	spermidine metabolic process	1.47684867869926	0	0	1/395	1/18122	1725	DHPS	1
GO:0031583	phospholipase D-activating G protein-coupled receptor signaling pathway	1.48865280633615	0	0	1/395	1/18122	1906	EDN1	1
GO:0042313	protein kinase C deactivation	1.48865280633615	0	0	1/395	1/18122	1906	EDN1	1
GO:0043179	rhythmic excitation	1.48865280633615	0	0	1/395	1/18122	1906	EDN1	1
GO:1902251	negative regulation of erythrocyte apoptotic process	1.11853628817303	0	0	1/395	1/18122	2056	EPO	1
GO:0000494	box C/D RNA 3'-end processing	-1.30161450003808	0	0	1/395	3/18122	51574	LARP7	1
