ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
REACTOME_156902	Peptide chain elongation	-3.12987351123893	1.4883297873014e-08	4.50876376741307e-07	4/67	90/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_192823	Viral mRNA Translation	-3.12987351123893	2.38854294817506e-08	6.47420851742188e-07	4/67	100/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	-3.12987351123893	2.38854294817506e-08	6.47420851742188e-07	4/67	95/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_72764	Eukaryotic Translation Termination	-3.12987351123893	2.97716968774702e-08	7.66621194594857e-07	4/67	96/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_72689	Formation of a pool of free 40S subunits	-3.12987351123893	4.4980046451807e-08	1.10308209155622e-06	4/67	101/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_2408557	Selenocysteine synthesis	-3.12987351123893	5.46022763586033e-08	1.2226161880296e-06	4/67	93/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_156827	L13a-mediated translational silencing of Ceruloplasmin expression	-3.12987351123893	7.8722738278325e-08	1.6216884085335e-06	4/67	111/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_72706	GTP hydrolysis and joining of the 60S ribosomal subunit	-3.12987351123893	7.8722738278325e-08	1.6216884085335e-06	4/67	112/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_9633012	Response of EIF2AK4 (GCN2) to amino acid deficiency	-3.12987351123893	1.29990961881353e-07	2.47945723588507e-06	4/67	104/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	-3.12987351123893	2.36035527255158e-07	4.05194321788022e-06	4/67	115/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_6791226	Major pathway of rRNA processing in the nucleolus and cytosol	-3.12987351123893	8.98563957790229e-07	1.44612636956865e-05	4/67	186/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_9010553	Regulation of expression of SLITs and ROBOs	-3.12987351123893	3.822710696385e-06	5.32080002334669e-05	4/67	177/18122	6164/6130/6218/6208	RPL34/RPL7A/RPS17/RPS14	4
REACTOME_9636667	Manipulation of host energy metabolism	-1.13063485816354	1.34657470403935e-05	9.76740806451081e-05	1/67	4/18122	2023	ENO1	1
REACTOME_72695	Formation of the ternary complex, and subsequently, the 43S complex	-2.58997053037137	1.70774503489403e-05	0.000122151207357004	2/67	51/18122	6218/6208	RPS17/RPS14	2
REACTOME_72702	Ribosomal scanning and start codon recognition	-2.58997053037137	2.61341959946464e-05	0.000184371382701958	2/67	58/18122	6218/6208	RPS17/RPS14	2
REACTOME_72649	Translation initiation complex formation	-2.58997053037137	3.165045785738e-05	0.000203478684007639	2/67	58/18122	6218/6208	RPS17/RPS14	2
REACTOME_163282	Mitochondrial transcription initiation	-0.813932366564742	4.03006325607363e-05	0.000203478684007639	1/67	3/18122	7019	TFAM	1
REACTOME_419771	Opsins	-0.730737791771366	0.000200061698093604	0.000691488419585274	1/67	10/18122	10692	RRH	1
REACTOME_2428928	IRS-related events triggered by IGF1R	-0.906239593109503	0.000200061698093604	0.000691488419585274	1/67	6/18122	8471	IRS4	1
REACTOME_1855167	Synthesis of pyrophosphates in the cytosol	-0.771729587357331	0.000594472484615462	0.0015384589425978	1/67	10/18122	9677	PPIP5K1	1
REACTOME_189085	Digestion of dietary carbohydrate	-2.2421967242893	0.000594472484615462	0.0015384589425978	1/67	11/18122	277	AMY1B	1
REACTOME_71064	Lysine catabolism	-0.895037994611123	0.00086773692272869	0.00206890979261702	1/67	12/18122	1428	CRYM	1
REACTOME_2151201	Transcriptional activation of mitochondrial biogenesis	-1.16910383649507	0.000937802370093063	0.00222566000275543	2/67	61/18122	7019/4209	TFAM/MEF2D	2
REACTOME_606279	Deposition of new CENPA-containing nucleosomes at the centromere	-1.71856313737592	0.00104701347229167	0.00230432452235132	2/67	74/18122	8467/57082	SMARCA5/KNL1	2
REACTOME_156588	Glucuronidation	-0.957645847839908	0.00119072511755457	0.0025765690568933	1/67	22/18122	7365	UGT2B10	1
REACTOME_6790901	rRNA modification in the nucleus and cytosol	-1.35826950440495	0.00137063815946883	0.00282351460850578	1/67	65/18122	6208	RPS14	1
REACTOME_73863	RNA Polymerase I Transcription Termination	-1.1423208501105	0.00137063815946883	0.00282351460850578	1/67	36/18122	7270	TTF1	1
REACTOME_176187	Activation of ATR in response to replication stress	-2.00847688535013	0.00137063815946883	0.00282351460850578	1/67	37/18122	5883	RAD9A	1
REACTOME_196757	Metabolism of folate and pterines	-0.867972510671793	0.00176685144710331	0.00345980416447987	1/67	17/18122	160428	ALDH1L2	1
REACTOME_202430	Translocation of ZAP-70 to Immunological synapse	-0.882534588719688	0.00176685144710331	0.00345980416447987	1/67	19/18122	3122	HLA-DRA	1
REACTOME_197264	Nicotinamide salvaging	-0.723108594956253	0.00198297286277576	0.00382483529711429	1/67	19/18122	83594	NUDT12	1
REACTOME_5620916	VxPx cargo-targeting to cilium	-0.699585238109655	0.00221098570332992	0.0042487225269213	1/67	29/18122	5311	PKD2	1
REACTOME_202427	Phosphorylation of CD3 and TCR zeta chains	-0.882534588719688	0.00245080174591465	0.00460643393848921	1/67	22/18122	3122	HLA-DRA	1
REACTOME_389948	PD-1 signaling	-0.882534588719688	0.00270233324055035	0.00502419356997629	1/67	23/18122	3122	HLA-DRA	1
REACTOME_427413	NoRC negatively regulates rRNA expression	-1.47313278237666	0.00312564989184653	0.00572850425018137	2/67	169/18122	8467/7270	SMARCA5/TTF1	2
