ID	Description	NES	pvalue	p.adjust	GeneRatio	BgRatio	geneID	geneName	Count
GO:0016116	carotenoid metabolic process	0.792861251551573	0	0	1/16	1/18122	83875	BCO2	1
GO:0016119	carotene metabolic process	0.792861251551573	0	0	1/16	1/18122	83875	BCO2	1
GO:0016122	xanthophyll metabolic process	0.792861251551573	0	0	1/16	1/18122	83875	BCO2	1
GO:1904050	positive regulation of spontaneous neurotransmitter secretion	0.95873573309921	0	0	1/16	1/18122	112755	STX1B	1
GO:1905302	negative regulation of macropinocytosis	0.95873573309921	0	0	1/16	1/18122	112755	STX1B	1
GO:1903422	negative regulation of synaptic vesicle recycling	0.95873573309921	7.30841087674005e-07	8.77009305208806e-06	1/16	2/18122	112755	STX1B	1
GO:0016121	carotene catabolic process	0.792861251551573	7.30841087674005e-07	8.77009305208806e-06	1/16	2/18122	83875	BCO2	1
GO:0060025	regulation of synaptic activity	0.95873573309921	2.19139392800795e-06	2.04530099947408e-05	1/16	3/18122	112755	STX1B	1
GO:1904685	positive regulation of metalloendopeptidase activity	0.735763373800369	4.38053040139881e-06	3.679645537175e-05	1/16	7/18122	4155	MBP	1
GO:0060706	cell differentiation involved in embryonic placenta development	0.74293845175744	7.2971236025813e-06	4.08638921744553e-05	1/16	6/18122	3880	KRT19	1
GO:0098967	exocytic insertion of neurotransmitter receptor to postsynaptic membrane	0.95873573309921	7.2971236025813e-06	4.08638921744553e-05	1/16	5/18122	112755	STX1B	1
GO:0061669	spontaneous neurotransmitter secretion	0.95873573309921	7.2971236025813e-06	4.08638921744553e-05	1/16	5/18122	112755	STX1B	1
GO:0001956	positive regulation of neurotransmitter secretion	0.95873573309921	1.09400478395553e-05	5.10535565845915e-05	1/16	6/18122	112755	STX1B	1
GO:0008366	axon ensheathment	0.735763373800369	1.09400478395553e-05	5.10535565845915e-05	1/16	6/18122	4155	MBP	1
GO:0010807	regulation of synaptic vesicle priming	0.95873573309921	1.09400478395553e-05	5.10535565845915e-05	1/16	7/18122	112755	STX1B	1
GO:0010883	regulation of lipid storage	0.858254367109685	1.53081786325142e-05	6.12327145300569e-05	1/16	7/18122	4232	MEST	1
GO:0034115	negative regulation of heterotypic cell-cell adhesion	0.735763373800369	3.27525837096545e-05	9.17072343870325e-05	1/16	11/18122	4155	MBP	1
GO:0016081	synaptic vesicle docking	0.95873573309921	3.27525837096545e-05	9.17072343870325e-05	1/16	10/18122	112755	STX1B	1
